year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_son,XKO
2002,0.0,BA_Total,seasonal_son,XKO
2003,0.02,BA_Total,seasonal_son,XKO
2004,0.002,BA_Total,seasonal_son,XKO
2005,0.015,BA_Total,seasonal_son,XKO
2006,0.0,BA_Total,seasonal_son,XKO
2007,0.048,BA_Total,seasonal_son,XKO
2008,0.0,BA_Total,seasonal_son,XKO
2009,0.05,BA_Total,seasonal_son,XKO
2010,0.0,BA_Total,seasonal_son,XKO
2011,0.552,BA_Total,seasonal_son,XKO
2012,0.084,BA_Total,seasonal_son,XKO
2013,0.0,BA_Total,seasonal_son,XKO
2014,0.0,BA_Total,seasonal_son,XKO
2015,0.07100000000000001,BA_Total,seasonal_son,XKO
2016,0.0,BA_Total,seasonal_son,XKO
2017,0.068,BA_Total,seasonal_son,XKO
2018,0.065,BA_Total,seasonal_son,XKO
2019,0.11200000000000002,BA_Total,seasonal_son,XKO
2020,0.0,BA_Total,seasonal_son,XKO
2021,0.002,BA_Total,seasonal_son,XKO
2022,0.0,BA_Total,seasonal_son,XKO
2023,0.0,BA_Total,seasonal_son,XKO
