year,sum,variable,timescale,region
2002,0.0,Cem_Total,yearly_jj,LY
2003,0.0,Cem_Total,yearly_jj,LY
2004,0.00240766883293042,Cem_Total,yearly_jj,LY
2005,0.00027990083395812985,Cem_Total,yearly_jj,LY
2006,0.0,Cem_Total,yearly_jj,LY
2007,0.0,Cem_Total,yearly_jj,LY
2008,0.0,Cem_Total,yearly_jj,LY
2009,0.0,Cem_Total,yearly_jj,LY
2010,0.0,Cem_Total,yearly_jj,LY
2011,0.0,Cem_Total,yearly_jj,LY
2012,0.003945480102848755,Cem_Total,yearly_jj,LY
2013,1.3144189495895385e-05,Cem_Total,yearly_jj,LY
2014,0.0,Cem_Total,yearly_jj,LY
2015,0.00030440120618237303,Cem_Total,yearly_jj,LY
2016,0.0016965283425739136,Cem_Total,yearly_jj,LY
2017,0.0,Cem_Total,yearly_jj,LY
2018,0.00021573114071551513,Cem_Total,yearly_jj,LY
2019,0.002618288109066437,Cem_Total,yearly_jj,LY
2020,0.004868826538818054,Cem_Total,yearly_jj,LY
