year,sum,variable,timescale,country
2002,4.484411565390995,Cem_Total,yearly,COG
2003,8.314692415836843,Cem_Total,yearly,COG
2004,8.025818266272218,Cem_Total,yearly,COG
2005,9.177686269523962,Cem_Total,yearly,COG
2006,9.15652880431889,Cem_Total,yearly,COG
2007,7.189716879668319,Cem_Total,yearly,COG
2008,7.1324017793344465,Cem_Total,yearly,COG
2009,7.366839208341977,Cem_Total,yearly,COG
2010,9.162307198162445,Cem_Total,yearly,COG
2011,9.43041230884248,Cem_Total,yearly,COG
2012,7.637431233377931,Cem_Total,yearly,COG
2013,8.274477171255437,Cem_Total,yearly,COG
2014,6.395055263087474,Cem_Total,yearly,COG
2015,8.365163790589195,Cem_Total,yearly,COG
2016,9.476898943587099,Cem_Total,yearly,COG
2017,8.511065483805817,Cem_Total,yearly,COG
2018,9.085741011538035,Cem_Total,yearly,COG
2019,8.532683402474209,Cem_Total,yearly,COG
2020,7.6232812344013485,Cem_Total,yearly,COG
