year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.04100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.015,0.0,0.0,BA_Total,monthly,SOM
2002,0.038,0.025,0.0,0.0,0.0,0.0,0.0,0.7289999999999999,0.15899999999999997,0.001,0.0,0.146,BA_Total,monthly,SOM
2003,0.7490000000000001,1.427,1.125,0.138,0.0,0.373,0.07100000000000001,1.0499999999999998,1.702,0.129,0.0,0.045,BA_Total,monthly,SOM
2004,0.054,0.391,0.356,0.007,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.07,BA_Total,monthly,SOM
2005,0.212,0.40099999999999997,0.279,0.197,0.027,0.0,0.0,0.0,0.015,0.021,0.096,0.016,BA_Total,monthly,SOM
2006,0.136,0.08800000000000001,0.105,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.08,BA_Total,monthly,SOM
2007,0.038000000000000006,0.24,1.1430000000000002,0.010000000000000002,0.012,0.001,0.252,0.038,0.011000000000000001,0.0,0.043000000000000003,0.08900000000000001,BA_Total,monthly,SOM
2008,0.7310000000000001,0.325,0.089,0.003,0.0,0.0,0.0,0.0,0.10200000000000001,0.058,0.07,0.0,BA_Total,monthly,SOM
2009,0.04,0.044,0.022,0.0,0.0,0.0,0.0,0.037000000000000005,0.07300000000000001,0.0,0.0,0.358,BA_Total,monthly,SOM
2010,0.14900000000000002,0.177,0.6060000000000001,0.0,0.0,0.0,0.0,0.0,0.204,0.098,0.0,0.013,BA_Total,monthly,SOM
2011,0.006,0.059,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10400000000000001,BA_Total,monthly,SOM
2012,0.20099999999999998,1.827,0.225,0.196,0.0,0.0,0.061,0.194,0.23099999999999998,0.009000000000000001,0.0,0.15200000000000002,BA_Total,monthly,SOM
2013,0.7680000000000001,0.61,0.03899999999999999,0.0,0.445,0.259,0.256,0.726,0.177,0.008,0.002,0.096,BA_Total,monthly,SOM
2014,0.276,0.091,0.19300000000000003,0.17800000000000002,0.0,0.003,0.008,0.0,0.0,0.001,0.0,0.017,BA_Total,monthly,SOM
2015,0.036,0.041,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,SOM
2016,0.01,0.16299999999999998,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,SOM
2017,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Total,monthly,SOM
2018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.003,0.001,0.004,BA_Total,monthly,SOM
2019,0.11000000000000001,0.002,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,BA_Total,monthly,SOM
2020,0.0,0.14200000000000002,0.065,0.0,0.016,0.002,0.041,0.07300000000000001,0.41600000000000004,0.022,0.0,0.004,BA_Total,monthly,SOM
2021,0.159,0.03900000000000001,0.064,0.007,0.0,0.009000000000000001,0.0,0.111,0.0,0.0,0.0,0.0,BA_Total,monthly,SOM
2022,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,BA_Total,monthly,SOM
2023,0.092,0.017,0.004,0.0,0.0,0.0,,,,,,,BA_Total,monthly,SOM
