year,sum,variable,timescale,region
2001,0.097,BA_Total,yearly,AF
2002,1.5979999999999999,BA_Total,yearly,AF
2003,8.427,BA_Total,yearly,AF
2004,2.266,BA_Total,yearly,AF
2005,1.11,BA_Total,yearly,AF
2006,1.09,BA_Total,yearly,AF
2007,1.686,BA_Total,yearly,AF
2008,3.007,BA_Total,yearly,AF
2009,0.994,BA_Total,yearly,AF
2010,6.3629999999999995,BA_Total,yearly,AF
2011,0.8580000000000001,BA_Total,yearly,AF
2012,1.0210000000000001,BA_Total,yearly,AF
2013,1.117,BA_Total,yearly,AF
2014,0.41200000000000003,BA_Total,yearly,AF
2015,0.54,BA_Total,yearly,AF
2016,0.635,BA_Total,yearly,AF
2017,0.21500000000000002,BA_Total,yearly,AF
2018,0.063,BA_Total,yearly,AF
2019,1.7899999999999998,BA_Total,yearly,AF
2020,2.503,BA_Total,yearly,AF
2021,0.792,BA_Total,yearly,AF
2022,0.302,BA_Total,yearly,AF
2023,0.203,BA_Total,yearly,AF
