year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.095,0.08000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.021,BA_Forest_NonForest,monthly,GHA
2002,0.8300000000000001,0.3700000000000001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.012,BA_Forest_NonForest,monthly,GHA
2003,0.6140000000000001,0.013,0.191,0.07500000000000001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.102,BA_Forest_NonForest,monthly,GHA
2004,0.09200000000000001,1.22,0.539,0.072,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,BA_Forest_NonForest,monthly,GHA
2005,0.43900000000000006,0.23,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.021,BA_Forest_NonForest,monthly,GHA
2006,0.011,0.045,0.011,0.012,0.0,0.0,0.0,0.0,0.0,0.001,0.005,1.9390000000000003,BA_Forest_NonForest,monthly,GHA
2007,1.243,0.099,0.04,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,BA_Forest_NonForest,monthly,GHA
2008,1.063,0.7080000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.05,BA_Forest_NonForest,monthly,GHA
2009,0.67,0.031,0.006,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.008,0.32900000000000007,BA_Forest_NonForest,monthly,GHA
2010,0.19600000000000004,0.32000000000000006,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11400000000000002,BA_Forest_NonForest,monthly,GHA
2011,0.461,0.009000000000000001,0.02,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.109,BA_Forest_NonForest,monthly,GHA
2012,0.43400000000000005,1.1740000000000002,0.05600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,BA_Forest_NonForest,monthly,GHA
2013,0.7080000000000001,0.08800000000000001,0.001,0.006,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.09,BA_Forest_NonForest,monthly,GHA
2014,0.29600000000000004,0.22800000000000004,0.011,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.11800000000000001,BA_Forest_NonForest,monthly,GHA
2015,0.208,0.048,0.014,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.21100000000000002,BA_Forest_NonForest,monthly,GHA
2016,2.1910000000000003,0.6430000000000001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,BA_Forest_NonForest,monthly,GHA
2017,0.009000000000000001,0.20199999999999999,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,BA_Forest_NonForest,monthly,GHA
2018,1.4180000000000001,0.403,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,1.349,BA_Forest_NonForest,monthly,GHA
2019,0.053000000000000005,0.12400000000000003,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.113,BA_Forest_NonForest,monthly,GHA
2020,0.3440000000000001,4.46,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,BA_Forest_NonForest,monthly,GHA
2021,0.42000000000000004,0.025,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.006,BA_Forest_NonForest,monthly,GHA
2022,0.5880000000000001,0.7060000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.030000000000000002,BA_Forest_NonForest,monthly,GHA
2023,0.154,1.173,0.013000000000000001,0.045,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,GHA
