year,sum,variable,timescale,country
2002,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2003,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2004,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2005,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2006,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2007,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2008,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2009,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2010,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2011,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2012,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2013,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2014,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2015,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2016,0.0003035230835587158,Cem_Forest_NonForest,seasonal_mam,SYR
2017,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2018,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2019,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
2020,0.0,Cem_Forest_NonForest,seasonal_mam,SYR
