year,sum,variable,timescale,country
2001,2.036,BA_Forest_NonForest,seasonal_mam,GIN
2002,2.7330000000000005,BA_Forest_NonForest,seasonal_mam,GIN
2003,5.003,BA_Forest_NonForest,seasonal_mam,GIN
2004,4.356000000000001,BA_Forest_NonForest,seasonal_mam,GIN
2005,2.0140000000000002,BA_Forest_NonForest,seasonal_mam,GIN
2006,9.136,BA_Forest_NonForest,seasonal_mam,GIN
2007,3.3660000000000005,BA_Forest_NonForest,seasonal_mam,GIN
2008,0.962,BA_Forest_NonForest,seasonal_mam,GIN
2009,11.013999999999998,BA_Forest_NonForest,seasonal_mam,GIN
2010,0.672,BA_Forest_NonForest,seasonal_mam,GIN
2011,1.2770000000000001,BA_Forest_NonForest,seasonal_mam,GIN
2012,4.039,BA_Forest_NonForest,seasonal_mam,GIN
2013,5.3100000000000005,BA_Forest_NonForest,seasonal_mam,GIN
2014,7.696999999999999,BA_Forest_NonForest,seasonal_mam,GIN
2015,9.195,BA_Forest_NonForest,seasonal_mam,GIN
2016,0.526,BA_Forest_NonForest,seasonal_mam,GIN
2017,2.0940000000000003,BA_Forest_NonForest,seasonal_mam,GIN
2018,3.6630000000000007,BA_Forest_NonForest,seasonal_mam,GIN
2019,5.006,BA_Forest_NonForest,seasonal_mam,GIN
2020,0.903,BA_Forest_NonForest,seasonal_mam,GIN
2021,3.215,BA_Forest_NonForest,seasonal_mam,GIN
2022,4.6659999999999995,BA_Forest_NonForest,seasonal_mam,GIN
2023,1.7700000000000002,BA_Forest_NonForest,seasonal_mam,GIN
