year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.009000000000000001,0.009000000000000001,0.0,0.0,BA_Forest_NonForest,monthly,HR
2002,0.0,0.0,0.05,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2003,0.0,0.0,0.003,0.0,0.0,0.0,0.007,0.069,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2004,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2005,0.0,0.0,0.062,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2006,0.0,0.0,0.001,0.0,0.0,0.0,0.011,0.003,0.01,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2007,0.0,0.001,0.031,0.011,0.0,0.0,0.028,0.020000000000000004,0.0,0.024,0.001,0.0,BA_Forest_NonForest,monthly,HR
2008,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.003,0.001,0.0,BA_Forest_NonForest,monthly,HR
2009,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2010,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,BA_Forest_NonForest,monthly,HR
2011,0.0,0.0,0.21000000000000002,0.023,0.0,0.0,0.0,0.002,0.003,0.027,0.026000000000000002,0.0,BA_Forest_NonForest,monthly,HR
2012,0.0,0.043000000000000003,0.032,0.001,0.0,0.0,0.009000000000000001,0.077,0.01,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2014,0.0,0.002,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2015,0.0,0.0,0.0,0.002,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2016,0.0,0.0,0.028999999999999998,0.007,0.0,0.0,0.006,0.0,0.002,0.007,0.0,0.011,BA_Forest_NonForest,monthly,HR
2017,0.0,0.001,0.041,0.002,0.0,0.005,0.008,0.04100000000000001,0.002,0.0,0.0,0.001,BA_Forest_NonForest,monthly,HR
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,HR
2019,0.001,0.008,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2020,0.001,0.0,0.044,0.20600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2021,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.007,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2022,0.0,0.0,0.14500000000000002,0.006,0.0,0.0,0.011,0.018,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HR
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,HR
