year,sum,variable,timescale,country
2002,0.01389022371574185,Cem_Total,seasonal_mam,MWI
2003,0.01017771726355485,Cem_Total,seasonal_mam,MWI
2004,0.032500060150573655,Cem_Total,seasonal_mam,MWI
2005,0.19406850404990142,Cem_Total,seasonal_mam,MWI
2006,0.011060286979247881,Cem_Total,seasonal_mam,MWI
2007,0.04661203630108383,Cem_Total,seasonal_mam,MWI
2008,0.0628249298697693,Cem_Total,seasonal_mam,MWI
2009,0.009494905682669601,Cem_Total,seasonal_mam,MWI
2010,0.01776344193438182,Cem_Total,seasonal_mam,MWI
2011,0.07734662759017606,Cem_Total,seasonal_mam,MWI
2012,0.0512048405405993,Cem_Total,seasonal_mam,MWI
2013,0.06288244499134822,Cem_Total,seasonal_mam,MWI
2014,0.011962683277687562,Cem_Total,seasonal_mam,MWI
2015,0.01836196594263281,Cem_Total,seasonal_mam,MWI
2016,0.06681710115898738,Cem_Total,seasonal_mam,MWI
2017,0.00792426611758571,Cem_Total,seasonal_mam,MWI
2018,0.035053497054453195,Cem_Total,seasonal_mam,MWI
2019,0.06057628879669473,Cem_Total,seasonal_mam,MWI
2020,0.12268346901098792,Cem_Total,seasonal_mam,MWI
