year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.005,0.183,0.001,0.0,0.0,0.0,0.002,0.012,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2002,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,BA_Forest_NonForest,monthly,DOM
2003,0.0,0.03,0.197,0.028999999999999998,0.009000000000000001,0.0,0.0,0.007,0.014,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2004,0.004,0.013000000000000001,0.066,0.025,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.0,BA_Forest_NonForest,monthly,DOM
2005,0.003,0.129,0.991,0.295,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.023,BA_Forest_NonForest,monthly,DOM
2006,0.0,0.041,0.136,0.001,0.0,0.005,0.0,0.0,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2007,0.012,0.05499999999999999,0.111,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2008,0.0,0.06,0.147,0.05600000000000001,0.012,0.005,0.009000000000000001,0.002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2009,0.006,0.021,0.11099999999999999,0.006,0.0,0.0,0.005,0.0,0.012,0.007,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2010,0.0,0.092,0.239,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,BA_Forest_NonForest,monthly,DOM
2011,0.003,0.015,0.096,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2012,0.005,0.016,0.069,0.0,0.0,0.0,0.01,0.001,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2013,0.003,0.08800000000000001,0.249,0.034,0.0,0.0,0.0,0.035,0.059,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2014,0.005,0.022,0.049,0.031,0.004,0.0,0.055999999999999994,0.006,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2015,0.012,0.004,0.061,0.10600000000000001,0.19,0.0,0.014,0.01,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2016,0.002,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2017,0.01,0.001,0.005,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,DOM
2018,0.0,0.0,0.053000000000000005,0.003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2019,0.006,0.020000000000000004,0.07200000000000001,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2020,0.005,0.004,0.0,0.009000000000000001,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2021,0.0,0.011,0.044,0.013000000000000001,0.0,0.0,0.0,0.006,0.032,0.0,0.0,0.001,BA_Forest_NonForest,monthly,DOM
2022,0.236,0.026,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,DOM
2023,0.0,0.04,0.28,0.16099999999999998,0.004,0.0,,,,,,,BA_Forest_NonForest,monthly,DOM
