year,sum,variable,timescale,region
2001,0.001,BA_Forest_NonForest,seasonal_mam,GH
2002,0.003,BA_Forest_NonForest,seasonal_mam,GH
2003,0.274,BA_Forest_NonForest,seasonal_mam,GH
2004,0.611,BA_Forest_NonForest,seasonal_mam,GH
2005,0.009000000000000001,BA_Forest_NonForest,seasonal_mam,GH
2006,0.023,BA_Forest_NonForest,seasonal_mam,GH
2007,0.042,BA_Forest_NonForest,seasonal_mam,GH
2008,0.001,BA_Forest_NonForest,seasonal_mam,GH
2009,0.019000000000000003,BA_Forest_NonForest,seasonal_mam,GH
2010,0.028000000000000004,BA_Forest_NonForest,seasonal_mam,GH
2011,0.031,BA_Forest_NonForest,seasonal_mam,GH
2012,0.05600000000000001,BA_Forest_NonForest,seasonal_mam,GH
2013,0.007,BA_Forest_NonForest,seasonal_mam,GH
2014,0.028999999999999998,BA_Forest_NonForest,seasonal_mam,GH
2015,0.015,BA_Forest_NonForest,seasonal_mam,GH
2016,0.002,BA_Forest_NonForest,seasonal_mam,GH
2017,0.007,BA_Forest_NonForest,seasonal_mam,GH
2018,0.013000000000000001,BA_Forest_NonForest,seasonal_mam,GH
2019,0.022,BA_Forest_NonForest,seasonal_mam,GH
2020,0.015,BA_Forest_NonForest,seasonal_mam,GH
2021,0.003,BA_Forest_NonForest,seasonal_mam,GH
2022,0.005,BA_Forest_NonForest,seasonal_mam,GH
2023,0.057999999999999996,BA_Forest_NonForest,seasonal_mam,GH
