year,sum,variable,timescale,region
2001,57.71000000000001,BA_Total,seasonal_jja,BO
2002,87.35,BA_Total,seasonal_jja,BO
2003,73.95299999999999,BA_Total,seasonal_jja,BO
2004,100.486,BA_Total,seasonal_jja,BO
2005,148.33299999999997,BA_Total,seasonal_jja,BO
2006,127.005,BA_Total,seasonal_jja,BO
2007,144.441,BA_Total,seasonal_jja,BO
2008,36.964999999999996,BA_Total,seasonal_jja,BO
2009,20.514,BA_Total,seasonal_jja,BO
2010,237.713,BA_Total,seasonal_jja,BO
2011,45.955999999999996,BA_Total,seasonal_jja,BO
2012,46.653999999999996,BA_Total,seasonal_jja,BO
2013,37.099,BA_Total,seasonal_jja,BO
2014,14.176999999999998,BA_Total,seasonal_jja,BO
2015,18.239,BA_Total,seasonal_jja,BO
2016,103.036,BA_Total,seasonal_jja,BO
2017,39.10999999999999,BA_Total,seasonal_jja,BO
2018,31.924999999999997,BA_Total,seasonal_jja,BO
2019,114.092,BA_Total,seasonal_jja,BO
2020,55.777999999999984,BA_Total,seasonal_jja,BO
2021,80.66799999999998,BA_Total,seasonal_jja,BO
2022,42.403,BA_Total,seasonal_jja,BO
2023,0.0,BA_Total,seasonal_jja,BO
