year,sum,variable,timescale,country
2001,50.8,BA_Total,yearly,CHN
2002,78.377,BA_Total,yearly,CHN
2003,170.01399999999998,BA_Total,yearly,CHN
2004,124.457,BA_Total,yearly,CHN
2005,169.58999999999997,BA_Total,yearly,CHN
2006,195.09600000000003,BA_Total,yearly,CHN
2007,192.25199999999998,BA_Total,yearly,CHN
2008,161.541,BA_Total,yearly,CHN
2009,158.384,BA_Total,yearly,CHN
2010,194.298,BA_Total,yearly,CHN
2011,160.69,BA_Total,yearly,CHN
2012,234.78999999999996,BA_Total,yearly,CHN
2013,161.83900000000003,BA_Total,yearly,CHN
2014,262.923,BA_Total,yearly,CHN
2015,189.91,BA_Total,yearly,CHN
2016,81.03999999999999,BA_Total,yearly,CHN
2017,197.707,BA_Total,yearly,CHN
2018,74.865,BA_Total,yearly,CHN
2019,122.881,BA_Total,yearly,CHN
2020,113.90999999999998,BA_Total,yearly,CHN
2021,123.43999999999998,BA_Total,yearly,CHN
2022,131.089,BA_Total,yearly,CHN
2023,114.93599999999999,BA_Total,yearly,CHN
