year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2002,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.013999999999999999,0.002,0.01,0.017,0.0,BA_Forest_NonForest,monthly,TUR
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.005,0.001,0.006,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.019,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2005,0.0,0.0,0.0,0.0,0.002,0.012000000000000004,0.004,0.001,0.004,0.001,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.018000000000000002,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013000000000000001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2009,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.012,0.004,0.001,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.005,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.004,BA_Forest_NonForest,monthly,TUR
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.026000000000000002,0.025,0.01,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2013,0.0,0.0,0.0,0.0,0.005,0.001,0.003,0.027,0.005,0.001,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2014,0.0,0.0,0.0,0.0,0.001,0.004,0.001,0.007,0.007,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2015,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.006,0.021,0.0,0.041,0.005,BA_Forest_NonForest,monthly,TUR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.005,0.0,BA_Forest_NonForest,monthly,TUR
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.015,0.017,0.0,0.0,0.0,BA_Forest_NonForest,monthly,TUR
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.002,0.001,0.001,0.0,BA_Forest_NonForest,monthly,TUR
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08200000000000002,0.001,0.0,0.001,0.011000000000000001,BA_Forest_NonForest,monthly,TUR
2020,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.047999999999999994,0.251,0.014,0.002,0.0,BA_Forest_NonForest,monthly,TUR
2021,0.0,0.001,0.0,0.016,0.0,0.005,1.407,1.8129999999999993,0.006,0.006,0.015,0.0,BA_Forest_NonForest,monthly,TUR
2022,0.0,0.0,0.0,0.0,0.002,0.076,0.002,0.006,0.006,0.002,0.009000000000000001,0.001,BA_Forest_NonForest,monthly,TUR
2023,0.0,0.001,0.0,0.0,0.0,0.001,,,,,,,BA_Forest_NonForest,monthly,TUR
