year,sum,variable,timescale,region
2001,0.002,BA_Forest_NonForest,yearly,AL
2002,0.0,BA_Forest_NonForest,yearly,AL
2003,0.029,BA_Forest_NonForest,yearly,AL
2004,0.0,BA_Forest_NonForest,yearly,AL
2005,0.001,BA_Forest_NonForest,yearly,AL
2006,0.001,BA_Forest_NonForest,yearly,AL
2007,0.517,BA_Forest_NonForest,yearly,AL
2008,0.005,BA_Forest_NonForest,yearly,AL
2009,0.011000000000000001,BA_Forest_NonForest,yearly,AL
2010,0.004,BA_Forest_NonForest,yearly,AL
2011,0.045,BA_Forest_NonForest,yearly,AL
2012,0.263,BA_Forest_NonForest,yearly,AL
2013,0.002,BA_Forest_NonForest,yearly,AL
2014,0.002,BA_Forest_NonForest,yearly,AL
2015,0.03900000000000001,BA_Forest_NonForest,yearly,AL
2016,0.013,BA_Forest_NonForest,yearly,AL
2017,0.068,BA_Forest_NonForest,yearly,AL
2018,0.014,BA_Forest_NonForest,yearly,AL
2019,0.016,BA_Forest_NonForest,yearly,AL
2020,0.022,BA_Forest_NonForest,yearly,AL
2021,0.22500000000000003,BA_Forest_NonForest,yearly,AL
2022,0.105,BA_Forest_NonForest,yearly,AL
2023,0.0,BA_Forest_NonForest,yearly,AL
