year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.644,1.4320000000000002,0.5960000000000001,1.229,1.1540000000000001,0.877,0.387,0.0,1.374,11.97,4.599,2.05,BA_Total,monthly,NE
2002,1.6720000000000002,1.8750000000000002,0.639,0.289,0.911,0.497,2.123,0.158,1.407,2.5170000000000003,4.153,3.1889999999999996,BA_Total,monthly,NE
2003,1.115,0.5310000000000001,0.623,0.33899999999999997,0.5730000000000001,0.34,0.14500000000000002,0.007,0.7110000000000001,10.995999999999999,5.556,2.314,BA_Total,monthly,NE
2004,0.682,0.721,0.73,1.196,0.356,1.0100000000000002,0.629,0.14400000000000002,2.418,4.98,3.8200000000000003,1.2080000000000002,BA_Total,monthly,NE
2005,2.003,0.995,0.15100000000000002,0.33699999999999997,1.6069999999999998,0.28200000000000003,0.086,0.0,0.685,9.088000000000001,5.266,2.366,BA_Total,monthly,NE
2006,0.46799999999999997,0.472,0.718,0.904,0.266,1.417,1.945,0.0,0.765,5.0600000000000005,5.329000000000001,2.082,BA_Total,monthly,NE
2007,2.5620000000000003,1.4940000000000002,1.266,0.272,0.591,0.7520000000000001,0.43,0.0,1.795,8.134,4.417,2.766,BA_Total,monthly,NE
2008,0.39,0.42100000000000004,0.716,1.366,0.171,0.964,0.297,0.14200000000000002,1.143,8.190000000000001,4.362,2.516,BA_Total,monthly,NE
2009,0.8520000000000001,2.086,1.7799999999999998,0.30000000000000004,0.833,1.311,0.341,0.006,0.46900000000000003,3.288,4.359999999999999,2.032,BA_Total,monthly,NE
2010,0.892,0.6220000000000001,0.371,0.07300000000000001,0.45599999999999996,2.065,0.128,0.0,0.5329999999999999,2.5010000000000003,6.173,5.202999999999999,BA_Total,monthly,NE
2011,0.536,0.667,0.458,0.131,0.20800000000000002,0.335,1.035,0.294,1.28,4.051,4.359,2.3289999999999997,BA_Total,monthly,NE
2012,1.101,0.677,0.43100000000000005,0.07800000000000001,0.30400000000000005,0.279,0.14500000000000002,0.0,0.785,3.8640000000000003,5.1129999999999995,2.0380000000000003,BA_Total,monthly,NE
2013,1.5870000000000002,0.511,0.111,0.056,0.51,0.444,0.579,0.017,0.791,4.4350000000000005,3.8740000000000006,1.4260000000000002,BA_Total,monthly,NE
2014,0.895,0.44899999999999995,0.384,0.504,0.23700000000000002,0.8520000000000001,0.643,0.0,1.1,5.34,4.796,1.4889999999999999,BA_Total,monthly,NE
2015,0.544,0.5040000000000001,0.3350000000000001,0.621,0.32,0.355,0.326,0.015,0.257,3.1560000000000006,8.788,2.5789999999999997,BA_Total,monthly,NE
2016,0.8210000000000001,1.705,0.47,1.1480000000000001,0.5780000000000001,1.8679999999999999,0.29700000000000004,0.392,2.695,12.126000000000001,5.6129999999999995,1.2029999999999998,BA_Total,monthly,NE
2017,0.786,0.772,0.47700000000000004,0.11499999999999999,0.276,0.481,0.992,0.11200000000000002,0.7530000000000001,11.761,5.379,1.165,BA_Total,monthly,NE
2018,0.674,0.528,0.617,0.799,0.297,0.732,0.181,0.044,0.6859999999999999,8.967,8.887,2.192,BA_Total,monthly,NE
2019,1.058,0.55,0.933,0.41100000000000003,0.349,1.103,0.513,0.003,1.857,2.702,6.703,1.4260000000000002,BA_Total,monthly,NE
2020,1.186,1.676,0.5840000000000001,0.513,0.195,0.37100000000000005,0.015,0.0,0.19299999999999998,4.658999999999999,5.425000000000001,3.303,BA_Total,monthly,NE
2021,4.098,1.645,2.34,1.4909999999999999,2.313,0.418,0.44599999999999995,0.072,4.024,16.724999999999994,7.796,5.462,BA_Total,monthly,NE
2022,2.128,4.026,1.829,0.319,0.9380000000000002,0.957,0.067,0.0,0.6990000000000001,7.348000000000001,11.344000000000001,2.8420000000000005,BA_Total,monthly,NE
2023,1.038,3.1350000000000002,0.7769999999999999,0.8680000000000001,0.060000000000000005,0.0,,,,,,,BA_Total,monthly,NE
