year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,7.984165816253662e-05,0.0,0.0004048607488963928,6.81720503973999e-05,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012127964772933961,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2005,0.0,0.0,0.0,5.4338040588378904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132710555296326e-05,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2009,0.0,0.0,0.00011776723900999452,0.0,0.0001244278195215454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2012,0.0,0.0,3.660154741419983e-05,5.035301652275086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002621905841080322,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0004388296064684448,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2015,0.0,0.0,2.7993917021118164e-05,3.311403436225892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020528936070614012,0.00012142323858569335,0.0,Cem_Forest_NonForest,monthly,UZB
2017,0.0,0.0,4.6526391181869505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0005893892478364258,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003747586192644043,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,UZB
