year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_jja,BY
2002,0.921,BA_Forest_NonForest,seasonal_jja,BY
2003,0.001,BA_Forest_NonForest,seasonal_jja,BY
2004,0.002,BA_Forest_NonForest,seasonal_jja,BY
2005,0.002,BA_Forest_NonForest,seasonal_jja,BY
2006,0.006,BA_Forest_NonForest,seasonal_jja,BY
2007,0.001,BA_Forest_NonForest,seasonal_jja,BY
2008,0.033,BA_Forest_NonForest,seasonal_jja,BY
2009,0.0,BA_Forest_NonForest,seasonal_jja,BY
2010,0.012,BA_Forest_NonForest,seasonal_jja,BY
2011,0.026000000000000002,BA_Forest_NonForest,seasonal_jja,BY
2012,0.0,BA_Forest_NonForest,seasonal_jja,BY
2013,0.004,BA_Forest_NonForest,seasonal_jja,BY
2014,0.009000000000000001,BA_Forest_NonForest,seasonal_jja,BY
2015,0.69,BA_Forest_NonForest,seasonal_jja,BY
2016,0.0,BA_Forest_NonForest,seasonal_jja,BY
2017,0.012,BA_Forest_NonForest,seasonal_jja,BY
2018,0.022000000000000002,BA_Forest_NonForest,seasonal_jja,BY
2019,0.014,BA_Forest_NonForest,seasonal_jja,BY
2020,0.001,BA_Forest_NonForest,seasonal_jja,BY
2021,0.009000000000000001,BA_Forest_NonForest,seasonal_jja,BY
2022,0.022,BA_Forest_NonForest,seasonal_jja,BY
2023,0.0,BA_Forest_NonForest,seasonal_jja,BY
