year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0005065992832173462,0.0016602112194098514,0.0,0.0,0.0,0.0001538965832253418,0.00021705569423957825,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022150773237164917,0.001799483215550354,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008693703654971923,0.0032635090394051514,0.0015038103760610963,0.00012931060209197997,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2005,0.0,0.0,0.010135474655895997,0.0,0.0,0.0,0.0010345333650863342,0.006621782316462906,0.000202189938758728,0.00016834416934387205,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2006,0.0,0.0,0.005609735545087693,0.0,0.0,0.0,0.00022461535147351073,0.003237680404329971,0.0003943038541470948,0.0009384286375423584,0.00807571989971994,0.0010579438755800477,Cem_Forest_NonForest,monthly,BGR
2007,0.003477721914033295,0.00042673763263342287,0.008104634881201753,0.00011646819283245851,0.0,0.00042315770696875,0.10498197281740765,0.003926299291340851,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2008,0.0,0.0018177905116540912,0.0,0.0,0.0,0.0,0.00024602799365332033,0.002307839012237946,0.003188485149191406,0.0019218491792339172,0.005321965773230224,0.0,Cem_Forest_NonForest,monthly,BGR
2009,0.0,0.0,0.0019210256563317568,0.0,0.0,0.0,0.0,0.0002499505381311035,0.0002293220783999176,0.0,0.0002191432373297119,0.0,Cem_Forest_NonForest,monthly,BGR
2010,0.0,0.0,0.0018820901212901,0.0,0.0,0.0,0.00011916711738348388,0.0,0.000481777449081421,0.005836850083346008,0.02819083689610434,0.0,Cem_Forest_NonForest,monthly,BGR
2011,0.0,0.008396592195250716,0.0005651217519944153,0.0,0.0,0.0,0.0,0.0002670071090725098,0.0,0.002402922301066864,0.0012107545549985962,0.0,Cem_Forest_NonForest,monthly,BGR
2012,0.0,0.0,0.00013398509974353026,0.0,0.0,0.0,0.0019281042099449461,0.006752738646141632,0.0030697338754811705,0.00022095654209906005,0.000229681964881958,0.0,Cem_Forest_NonForest,monthly,BGR
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.00023453895225686644,0.00011652258320922852,0.0028546903275200497,0.001637351563582962,0.0,0.0,Cem_Forest_NonForest,monthly,BGR
2014,0.0,0.0006951247813955689,0.0,0.0,0.0,0.0,0.0,0.00015961830170343019,0.000125425451815979,0.0005251257616142883,0.007030651457530029,0.0,Cem_Forest_NonForest,monthly,BGR
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006481276687829894,0.0,0.0,0.0072757577717725225,0.0,Cem_Forest_NonForest,monthly,BGR
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004535943027451538,0.0009507072814532471,0.0012107817894391173,0.0013345239461029664,0.0,Cem_Forest_NonForest,monthly,BGR
2017,0.0,0.001999149464378235,0.0,0.0,0.0,0.0,0.0,0.005390558783162629,0.0003098912978045655,0.0014092575536852415,0.001559194597294403,0.0,Cem_Forest_NonForest,monthly,BGR
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006051630910217315,0.0008336547322556915,0.0,Cem_Forest_NonForest,monthly,BGR
2019,0.00016676113723171996,7.159645909832764e-05,0.0006586297282979737,0.0,0.0,0.0,0.0,0.0007740385583097535,0.0006277426933238525,0.005606292246296204,0.0018807102320669861,0.0,Cem_Forest_NonForest,monthly,BGR
2020,0.0,0.0008457645821677551,0.0,0.0,0.0,3.948205561843873e-05,0.0,0.0,0.0020212222162750548,0.0002047145576567993,0.00016241692668048094,0.0,Cem_Forest_NonForest,monthly,BGR
