year,sum,variable,timescale,region
2002,0.05058843464190175,Cem_Total,seasonal_jja,MD
2003,0.0041136655888898924,Cem_Total,seasonal_jja,MD
2004,0.05779644839064966,Cem_Total,seasonal_jja,MD
2005,0.146760683274759,Cem_Total,seasonal_jja,MD
2006,0.11964071059533966,Cem_Total,seasonal_jja,MD
2007,0.15253662976152033,Cem_Total,seasonal_jja,MD
2008,0.6420877327638195,Cem_Total,seasonal_jja,MD
2009,0.10154573161562046,Cem_Total,seasonal_jja,MD
2010,0.1021240569226958,Cem_Total,seasonal_jja,MD
2011,0.07222855039353547,Cem_Total,seasonal_jja,MD
2012,0.012066572583748094,Cem_Total,seasonal_jja,MD
2013,0.08261193074425463,Cem_Total,seasonal_jja,MD
2014,0.17897234113800992,Cem_Total,seasonal_jja,MD
2015,0.16545440174877957,Cem_Total,seasonal_jja,MD
2016,0.24866854754974752,Cem_Total,seasonal_jja,MD
2017,0.14019043448772245,Cem_Total,seasonal_jja,MD
2018,0.0390384060001077,Cem_Total,seasonal_jja,MD
2019,0.04502529353729835,Cem_Total,seasonal_jja,MD
2020,0.0029290539182981264,Cem_Total,seasonal_jja,MD
