year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.11299999999999999,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,GAB
2002,0.0,0.0,0.0,0.0,0.019000000000000003,0.013999999999999999,0.399,0.008,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,GAB
2003,0.01,0.003,0.008,0.012,0.08600000000000001,0.042,0.057,0.155,0.045,0.0,0.0,0.016,BA_Forest_NonForest,monthly,GAB
2004,0.001,0.0,0.004,0.012,0.07300000000000001,0.109,0.05,0.8130000000000002,0.015000000000000001,0.0,0.0,0.005,BA_Forest_NonForest,monthly,GAB
2005,0.007,0.001,0.017,0.036000000000000004,0.237,0.049,0.183,0.056,0.01,0.0,0.0,0.004,BA_Forest_NonForest,monthly,GAB
2006,0.0,0.008,0.012,0.019000000000000003,0.027,0.10900000000000001,0.296,0.11400000000000002,0.001,0.0,0.0,0.016,BA_Forest_NonForest,monthly,GAB
2007,0.003,0.0,0.006,0.016,0.046000000000000006,0.081,0.13799999999999998,0.024,0.001,0.0,0.0,0.003,BA_Forest_NonForest,monthly,GAB
2008,0.001,0.001,0.020000000000000004,0.01,0.021,0.279,0.31000000000000005,0.195,0.007,0.0,0.0,0.0,BA_Forest_NonForest,monthly,GAB
2009,0.0,0.005,0.011,0.006,0.012,0.016,0.12,0.023,0.002,0.0,0.0,0.003,BA_Forest_NonForest,monthly,GAB
2010,0.0,0.003,0.017,0.08000000000000002,0.024,0.04,0.024,0.05900000000000001,0.018,0.0,0.001,0.001,BA_Forest_NonForest,monthly,GAB
2011,0.0,0.0,0.026000000000000002,0.002,0.044000000000000004,0.062000000000000006,0.22099999999999997,0.30500000000000005,0.04000000000000001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,GAB
2012,0.0,0.003,0.021,0.006,0.027,0.016,0.14800000000000002,0.131,0.038,0.0,0.0,0.006,BA_Forest_NonForest,monthly,GAB
2013,0.008,0.002,0.0,0.002,0.016,0.06,0.15800000000000003,0.236,0.07400000000000001,0.0,0.0,0.001,BA_Forest_NonForest,monthly,GAB
2014,0.001,0.0,0.001,0.004,0.004,0.044000000000000004,0.223,0.037000000000000005,0.012,0.0,0.0,0.008,BA_Forest_NonForest,monthly,GAB
2015,0.001,0.0,0.001,0.008,0.066,0.12300000000000001,0.063,0.012,0.015000000000000001,0.002,0.0,0.001,BA_Forest_NonForest,monthly,GAB
2016,0.012,0.04000000000000001,0.001,0.0,0.005,0.061,0.186,0.20400000000000001,0.0,0.0,0.0,0.017,BA_Forest_NonForest,monthly,GAB
2017,0.0,0.0,0.007,0.014,0.013000000000000001,0.001,0.135,0.15900000000000003,0.1,0.0,0.0,0.001,BA_Forest_NonForest,monthly,GAB
2018,0.001,0.002,0.006,0.003,0.052000000000000005,0.232,0.030000000000000002,0.165,0.021,0.0,0.0,0.008,BA_Forest_NonForest,monthly,GAB
2019,0.0,0.001,0.009000000000000001,0.003,0.064,0.09,0.346,0.16600000000000004,0.001,0.0,0.0,0.004,BA_Forest_NonForest,monthly,GAB
2020,0.007,0.038,0.006,0.010000000000000002,0.011,0.181,0.134,0.081,0.067,0.0,0.0,0.002,BA_Forest_NonForest,monthly,GAB
2021,0.062,0.002,0.002,0.008,0.043000000000000003,0.037,0.216,0.056,0.118,0.0,0.003,0.003,BA_Forest_NonForest,monthly,GAB
2022,0.019000000000000003,0.019000000000000003,0.002,0.011000000000000001,0.02,0.116,0.508,0.21400000000000002,0.035,0.0,0.009999999999999998,0.007,BA_Forest_NonForest,monthly,GAB
2023,0.0,0.019,0.0,0.001,0.0,0.109,,,,,,,BA_Forest_NonForest,monthly,GAB
