year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004634225385009308,0.0001424084904221802,0.002094073402618103,0.005050185774484681,Cem_Forest_NonForest,monthly,NCL
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008595555520093994,0.001516522890188797,0.006605056919065887,0.0,Cem_Forest_NonForest,monthly,NCL
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014587062369703676,0.02012178461938339,Cem_Forest_NonForest,monthly,NCL
2006,0.0036451269825598757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006665342057356568,0.0022692828621770017,0.0,Cem_Forest_NonForest,monthly,NCL
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033299293323828125,0.0,Cem_Forest_NonForest,monthly,NCL
2016,0.0006775034965122374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002023710546573181,0.008428007580333557,0.0003317330705057373,0.0,Cem_Forest_NonForest,monthly,NCL
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001250174847380676,0.0,Cem_Forest_NonForest,monthly,NCL
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002355616601243286,8.945141849066163e-05,0.03683544955778905,0.022065719431756836,Cem_Forest_NonForest,monthly,NCL
2020,0.0,0.002036315768257507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,NCL
