year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,seasonal_djf,S
2003,0.0,Cem_Forest_NonForest,seasonal_djf,S
2004,0.0,Cem_Forest_NonForest,seasonal_djf,S
2005,0.0,Cem_Forest_NonForest,seasonal_djf,S
2006,0.0,Cem_Forest_NonForest,seasonal_djf,S
2007,0.0,Cem_Forest_NonForest,seasonal_djf,S
2008,0.0,Cem_Forest_NonForest,seasonal_djf,S
2009,0.0,Cem_Forest_NonForest,seasonal_djf,S
2010,0.0,Cem_Forest_NonForest,seasonal_djf,S
2011,0.0,Cem_Forest_NonForest,seasonal_djf,S
2012,0.0,Cem_Forest_NonForest,seasonal_djf,S
2013,0.0,Cem_Forest_NonForest,seasonal_djf,S
2014,0.0,Cem_Forest_NonForest,seasonal_djf,S
2015,0.0,Cem_Forest_NonForest,seasonal_djf,S
2016,0.0,Cem_Forest_NonForest,seasonal_djf,S
2017,0.0,Cem_Forest_NonForest,seasonal_djf,S
2018,0.0,Cem_Forest_NonForest,seasonal_djf,S
2019,0.0,Cem_Forest_NonForest,seasonal_djf,S
2020,0.0,Cem_Forest_NonForest,seasonal_djf,S
