year,sum,variable,timescale,country
2001,0.003,BA_Forest_NonForest,yearly_jj,GAB
2002,0.153,BA_Forest_NonForest,yearly_jj,GAB
2003,0.5690000000000001,BA_Forest_NonForest,yearly_jj,GAB
2004,0.472,BA_Forest_NonForest,yearly_jj,GAB
2005,1.2300000000000002,BA_Forest_NonForest,yearly_jj,GAB
2006,0.42800000000000005,BA_Forest_NonForest,yearly_jj,GAB
2007,0.579,BA_Forest_NonForest,yearly_jj,GAB
2008,0.498,BA_Forest_NonForest,yearly_jj,GAB
2009,0.562,BA_Forest_NonForest,yearly_jj,GAB
2010,0.312,BA_Forest_NonForest,yearly_jj,GAB
2011,0.23700000000000002,BA_Forest_NonForest,yearly_jj,GAB
2012,0.639,BA_Forest_NonForest,yearly_jj,GAB
2013,0.41100000000000003,BA_Forest_NonForest,yearly_jj,GAB
2014,0.523,BA_Forest_NonForest,yearly_jj,GAB
2015,0.47900000000000004,BA_Forest_NonForest,yearly_jj,GAB
2016,0.21200000000000002,BA_Forest_NonForest,yearly_jj,GAB
2017,0.442,BA_Forest_NonForest,yearly_jj,GAB
2018,0.6910000000000001,BA_Forest_NonForest,yearly_jj,GAB
2019,0.391,BA_Forest_NonForest,yearly_jj,GAB
2020,0.77,BA_Forest_NonForest,yearly_jj,GAB
2021,0.438,BA_Forest_NonForest,yearly_jj,GAB
2022,0.583,BA_Forest_NonForest,yearly_jj,GAB
2023,0.903,BA_Forest_NonForest,yearly_jj,GAB
