year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,IRQ
2002,1.001,BA_Total,seasonal_djf,IRQ
2003,0.35800000000000004,BA_Total,seasonal_djf,IRQ
2004,1.0950000000000002,BA_Total,seasonal_djf,IRQ
2005,0.922,BA_Total,seasonal_djf,IRQ
2006,1.065,BA_Total,seasonal_djf,IRQ
2007,1.2169999999999999,BA_Total,seasonal_djf,IRQ
2008,1.825,BA_Total,seasonal_djf,IRQ
2009,1.2960000000000003,BA_Total,seasonal_djf,IRQ
2010,0.5860000000000001,BA_Total,seasonal_djf,IRQ
2011,1.108,BA_Total,seasonal_djf,IRQ
2012,0.261,BA_Total,seasonal_djf,IRQ
2013,0.825,BA_Total,seasonal_djf,IRQ
2014,0.926,BA_Total,seasonal_djf,IRQ
2015,0.9360000000000002,BA_Total,seasonal_djf,IRQ
2016,1.6360000000000001,BA_Total,seasonal_djf,IRQ
2017,0.531,BA_Total,seasonal_djf,IRQ
2018,0.864,BA_Total,seasonal_djf,IRQ
2019,0.245,BA_Total,seasonal_djf,IRQ
2020,1.5070000000000003,BA_Total,seasonal_djf,IRQ
2021,0.923,BA_Total,seasonal_djf,IRQ
2022,0.6880000000000001,BA_Total,seasonal_djf,IRQ
2023,0.665,BA_Total,seasonal_djf,IRQ
