year,sum,variable,timescale,country
2001,0.012,BA_Forest_NonForest,seasonal_son,DOM
2002,0.001,BA_Forest_NonForest,seasonal_son,DOM
2003,0.014,BA_Forest_NonForest,seasonal_son,DOM
2004,0.001,BA_Forest_NonForest,seasonal_son,DOM
2005,0.0,BA_Forest_NonForest,seasonal_son,DOM
2006,0.003,BA_Forest_NonForest,seasonal_son,DOM
2007,0.0,BA_Forest_NonForest,seasonal_son,DOM
2008,0.0,BA_Forest_NonForest,seasonal_son,DOM
2009,0.019,BA_Forest_NonForest,seasonal_son,DOM
2010,0.0,BA_Forest_NonForest,seasonal_son,DOM
2011,0.0,BA_Forest_NonForest,seasonal_son,DOM
2012,0.001,BA_Forest_NonForest,seasonal_son,DOM
2013,0.059,BA_Forest_NonForest,seasonal_son,DOM
2014,0.0,BA_Forest_NonForest,seasonal_son,DOM
2015,0.0,BA_Forest_NonForest,seasonal_son,DOM
2016,0.0,BA_Forest_NonForest,seasonal_son,DOM
2017,0.0,BA_Forest_NonForest,seasonal_son,DOM
2018,0.0,BA_Forest_NonForest,seasonal_son,DOM
2019,0.0,BA_Forest_NonForest,seasonal_son,DOM
2020,0.0,BA_Forest_NonForest,seasonal_son,DOM
2021,0.032,BA_Forest_NonForest,seasonal_son,DOM
2022,0.0,BA_Forest_NonForest,seasonal_son,DOM
2023,0.0,BA_Forest_NonForest,seasonal_son,DOM
