fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2002-01-01,2020-01-01,0.001325,-0.000707,0.003358,0.000675,0.201192,0.005329,-0.016082,0.02674,0.625677,0.055936,0.860303,0.949117,Cem_Total,yearly_jj,MNE
