year,sum,variable,timescale,country
2001,0.195,BA_Forest_NonForest,yearly,SWZ
2002,0.262,BA_Forest_NonForest,yearly,SWZ
2003,0.281,BA_Forest_NonForest,yearly,SWZ
2004,0.276,BA_Forest_NonForest,yearly,SWZ
2005,0.183,BA_Forest_NonForest,yearly,SWZ
2006,0.174,BA_Forest_NonForest,yearly,SWZ
2007,1.181,BA_Forest_NonForest,yearly,SWZ
2008,0.7620000000000001,BA_Forest_NonForest,yearly,SWZ
2009,0.254,BA_Forest_NonForest,yearly,SWZ
2010,0.5680000000000001,BA_Forest_NonForest,yearly,SWZ
2011,0.5980000000000001,BA_Forest_NonForest,yearly,SWZ
2012,0.20299999999999999,BA_Forest_NonForest,yearly,SWZ
2013,0.341,BA_Forest_NonForest,yearly,SWZ
2014,0.222,BA_Forest_NonForest,yearly,SWZ
2015,0.11199999999999999,BA_Forest_NonForest,yearly,SWZ
2016,0.197,BA_Forest_NonForest,yearly,SWZ
2017,0.208,BA_Forest_NonForest,yearly,SWZ
2018,0.28800000000000003,BA_Forest_NonForest,yearly,SWZ
2019,0.8079999999999999,BA_Forest_NonForest,yearly,SWZ
2020,0.308,BA_Forest_NonForest,yearly,SWZ
2021,0.341,BA_Forest_NonForest,yearly,SWZ
2022,0.166,BA_Forest_NonForest,yearly,SWZ
2023,0.127,BA_Forest_NonForest,yearly,SWZ
