year,sum,variable,timescale,region
2002,0.0,Cem_Total,yearly,VU
2003,0.0,Cem_Total,yearly,VU
2004,0.0,Cem_Total,yearly,VU
2005,0.0,Cem_Total,yearly,VU
2006,0.0,Cem_Total,yearly,VU
2007,0.0,Cem_Total,yearly,VU
2008,0.0,Cem_Total,yearly,VU
2009,0.0,Cem_Total,yearly,VU
2010,0.0,Cem_Total,yearly,VU
2011,0.0,Cem_Total,yearly,VU
2012,0.0,Cem_Total,yearly,VU
2013,0.0,Cem_Total,yearly,VU
2014,0.0,Cem_Total,yearly,VU
2015,0.0,Cem_Total,yearly,VU
2016,0.0,Cem_Total,yearly,VU
2017,0.0,Cem_Total,yearly,VU
2018,0.0,Cem_Total,yearly,VU
2019,0.0,Cem_Total,yearly,VU
2020,0.0,Cem_Total,yearly,VU
