year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.000714233408224945,0.00018318016925220109,0.006942344655864432,0.0,0.0,0.0037630592637186737,0.0031311901339663994,0.0,0.0,0.0,0.00015579544456762696,0.0,Cem_Total,monthly,DOM
2003,0.0,0.018768565099951607,0.06203723768566032,0.004830364253698883,0.014466933843205469,0.0021642195279928285,0.006167495856594117,0.009056876031466522,0.004208607210217133,0.0,0.0,0.0,Cem_Total,monthly,DOM
2004,0.0014228022229140623,0.006795877728433334,0.026583119040243637,0.0148374402981781,0.0032893129358214724,0.0,0.0,7.252630295349121e-05,0.0,0.0,0.0025375770618805546,0.0,Cem_Total,monthly,DOM
2005,0.0033280063898549488,0.04491912200900053,1.0264023475833963,0.11785052680700414,0.0,0.0,0.0,0.005634106386897881,0.0,0.0,0.0,0.007610176253463635,Cem_Total,monthly,DOM
2006,0.00159021037927536,0.0178827978610826,0.03522110686948211,0.00014148389326922608,0.0003130675381451874,0.0007286209909112244,0.0,9.847515423789978e-06,0.011346216767967406,0.0,0.0,0.0,Cem_Total,monthly,DOM
2007,0.010816311882132447,0.035348612853793156,0.07915050813913757,0.009168811250224609,0.005672652882568819,0.0010147941167072908,9.302469746026612e-05,0.0,0.0,0.0,0.0011730493896156234,0.0012537790570336304,Cem_Total,monthly,DOM
2008,0.0025361612504107667,0.023061725212524368,0.06853041367167254,0.018716566787615616,0.003624970441449555,0.0012143957663319702,0.00572121569093338,0.003815733206720551,0.0,0.0,0.0,0.0015600577844802246,Cem_Total,monthly,DOM
2009,0.0020440166023414155,0.007685784091983812,0.04747502562997068,0.011285817772313567,0.0004989507820440674,0.0034231282569917604,0.002224322719548035,0.0,0.0033284155246839143,0.004116980896278168,0.00042737704993261723,0.0008626977640189209,Cem_Total,monthly,DOM
2010,0.0026498180089857175,0.030290611537398458,0.0710682042283753,0.04380496794911054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005750099548742172,Cem_Total,monthly,DOM
2011,0.003091747830948929,0.01258847269639528,0.05252564911156849,0.03207394013394876,0.0,0.0,0.0,0.0,0.0,0.0,0.0013503429135440826,0.0018563710323851164,Cem_Total,monthly,DOM
2012,0.0026988877979418333,0.0065439698465479725,0.03167349060390667,0.0,0.0020223294928700254,0.0005555550839698487,0.002997175039048767,0.0003648674669136658,0.0012463724128042525,0.0,0.0,0.0018357177522197875,Cem_Total,monthly,DOM
2013,0.001725538889923401,0.019951477225006852,0.06084478297294835,0.02097002546999491,0.0,0.0,0.0,0.022510412129814014,0.021729325716332626,0.0,0.004980570969296982,0.0,Cem_Total,monthly,DOM
2014,0.003453099905980896,0.011592593533206191,0.014410845942383942,0.022527176802244354,0.0010777326372579347,0.0,0.09602075954424422,0.004817983704700317,0.0,0.0,0.0,0.0010032101472903748,Cem_Total,monthly,DOM
2015,0.002551057079569992,0.005999178234778382,0.03630604073881626,0.08923293566561748,0.14411739398854617,0.0529896846997461,0.040042825142633076,0.020874302664100952,0.000834577533623413,0.0,0.0,0.0,Cem_Total,monthly,DOM
2016,0.0035372878681419373,0.0018778864039474639,0.0005089726243823853,0.0011976705292145082,0.0,0.0,0.0,0.0,0.0,0.0002294901004400635,0.0,0.0,Cem_Total,monthly,DOM
2017,0.000555161829901001,0.000709284799822052,0.0022334959764952087,0.0005746552388798217,0.0,0.0,0.018364300450351076,0.0,0.0,0.008390044026315307,0.0,0.0009971707743578187,Cem_Total,monthly,DOM
2018,0.003111390054589233,0.0049231204698183435,0.017254859728919197,0.0037408619222704465,0.0033665891332381893,0.0017113221554310761,0.0,0.00814726215816016,0.015061192534428043,0.0,0.0,0.00039915263782553095,Cem_Total,monthly,DOM
2019,0.004116689017393158,0.005825433527561126,0.021459858602284797,0.05088091011604132,0.0,0.0,0.0,8.251133987207032e-05,0.00031617434145681764,0.0,0.0,0.0,Cem_Total,monthly,DOM
2020,0.009112892391998762,0.01683649385323247,0.0013351520260768126,0.018775895393869507,0.0038881692690128475,0.003258210602880127,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,DOM
