fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2001-04-01,2023-04-01,-0.001857,-0.004235,0.000521,-0.0015,0.125944,0.059904,0.029354,0.090453,0.000121,0.043676,0.909942,0.982894,BA_Total,seasonal_mam,TTO
