year,sum,variable,timescale,region
2001,0.023,BA_Total,yearly,CY
2002,0.071,BA_Total,yearly,CY
2003,0.095,BA_Total,yearly,CY
2004,0.048,BA_Total,yearly,CY
2005,0.096,BA_Total,yearly,CY
2006,0.0,BA_Total,yearly,CY
2007,0.12300000000000001,BA_Total,yearly,CY
2008,0.083,BA_Total,yearly,CY
2009,0.0,BA_Total,yearly,CY
2010,0.027,BA_Total,yearly,CY
2011,0.012,BA_Total,yearly,CY
2012,0.08100000000000002,BA_Total,yearly,CY
2013,0.1,BA_Total,yearly,CY
2014,0.025,BA_Total,yearly,CY
2015,0.014,BA_Total,yearly,CY
2016,0.062,BA_Total,yearly,CY
2017,0.0,BA_Total,yearly,CY
2018,0.0,BA_Total,yearly,CY
2019,0.0,BA_Total,yearly,CY
2020,0.002,BA_Total,yearly,CY
2021,0.22500000000000003,BA_Total,yearly,CY
2022,0.002,BA_Total,yearly,CY
2023,0.0,BA_Total,yearly,CY
