year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.6900000000000001,9.723999999999997,1.387,1.3840000000000001,12.550999999999993,10.048,13.940999999999999,28.515000000000004,3.353,0.047,BA_Total,monthly,region_32
2002,0.0,0.44700000000000006,11.070999999999998,5.707,16.290999999999997,7.308000000000001,17.287999999999997,19.622999999999998,7.574,1.434,0.0,0.0,BA_Total,monthly,region_32
2003,0.0,0.006,17.149,31.724000000000004,28.109999999999996,5.146000000000001,44.951,37.51099999999999,7.325999999999999,1.555,0.38599999999999995,0.0,BA_Total,monthly,region_32
2004,0.0,0.0,0.8900000000000001,10.101,0.232,0.7380000000000001,1.052,0.099,0.261,9.239999999999998,16.576999999999998,0.0,BA_Total,monthly,region_32
2005,0.0,0.001,8.83,4.625,2.1829999999999994,1.6480000000000001,2.2270000000000003,2.222,6.871999999999999,67.757,1.494,0.001,BA_Total,monthly,region_32
2006,0.0,0.0,0.289,15.541999999999998,9.128,1.054,3.934,1.801,1.1070000000000002,7.0009999999999994,0.45600000000000007,0.0,BA_Total,monthly,region_32
2007,0.11299999999999999,0.0,0.529,19.775,1.8949999999999998,4.679,10.277999999999999,6.4239999999999995,1.248,6.344999999999999,12.484,0.879,BA_Total,monthly,region_32
2008,0.0,9.719999999999997,60.80399999999999,26.274999999999995,2.2249999999999996,21.08,42.596,1.7700000000000002,4.037000000000001,23.712,0.388,0.174,BA_Total,monthly,region_32
2009,0.0,0.0,0.8210000000000001,57.298,8.507,9.344,30.771999999999995,13.516,7.230999999999998,0.42200000000000004,1.405,0.0,BA_Total,monthly,region_32
2010,0.0,0.0,0.0,5.712999999999998,1.1880000000000002,1.29,48.022000000000006,27.24499999999999,2.2860000000000005,13.297999999999995,1.33,0.0,BA_Total,monthly,region_32
2011,0.0,0.0,4.73,17.778,6.189,3.8500000000000005,22.465,13.907,6.448999999999999,9.857999999999999,2.5650000000000004,0.0,BA_Total,monthly,region_32
2012,0.0,0.15800000000000003,5.939,20.566000000000003,6.442,47.93699999999999,99.77900000000001,32.492000000000004,0.5630000000000001,0.665,0.001,0.013,BA_Total,monthly,region_32
2013,0.0,0.0,0.11299999999999999,32.366,3.3050000000000006,0.5770000000000001,1.109,0.138,0.933,6.983999999999999,0.824,0.0,BA_Total,monthly,region_32
2014,0.0,0.14300000000000002,21.046000000000003,50.83899999999999,2.5019999999999993,0.88,0.8600000000000001,0.28300000000000003,4.772,16.348,2.944,0.0,BA_Total,monthly,region_32
2015,0.0,0.0,2.63,6.3740000000000006,1.026,1.2519999999999998,3.276,1.03,3.4779999999999993,18.02,25.234999999999996,0.0,BA_Total,monthly,region_32
2016,0.0,0.0,6.9959999999999996,4.569000000000001,5.647,11.375,7.639,7.011000000000001,0.954,25.525999999999996,2.29,0.0,BA_Total,monthly,region_32
2017,0.0,0.002,13.863999999999999,17.110999999999997,4.061,2.629,18.831999999999997,1.6139999999999997,0.821,8.809999999999999,0.44300000000000006,0.0,BA_Total,monthly,region_32
2018,0.0,0.0,25.733999999999998,28.916999999999994,15.408999999999999,8.239,9.594999999999999,0.26000000000000006,1.1219999999999999,1.2680000000000002,1.791,0.064,BA_Total,monthly,region_32
2019,0.002,18.052999999999997,16.149999999999995,34.456999999999994,6.556999999999999,4.725,11.150999999999998,7.521,1.661,0.3940000000000001,0.31599999999999995,0.0,BA_Total,monthly,region_32
2020,0.0,0.043000000000000003,8.508999999999999,5.962,2.6260000000000003,3.849000000000001,31.133,16.819000000000006,14.706999999999999,0.273,4.048,0.14700000000000002,BA_Total,monthly,region_32
2021,0.0,0.002,11.530999999999999,18.645,1.4669999999999999,13.220999999999998,36.580000000000005,25.629000000000005,7.719999999999999,5.7780000000000005,0.011,0.0,BA_Total,monthly,region_32
2022,0.0,0.0,1.6870000000000003,8.882000000000001,3.6710000000000003,2.739,42.136999999999986,10.565999999999999,0.06099999999999999,1.799,0.8420000000000001,0.0,BA_Total,monthly,region_32
2023,0.0,0.012,6.017,10.487,20.56,5.3980000000000015,,,,,,,BA_Total,monthly,region_32
