year,sum,variable,timescale,region
2001,519.8389999999999,BA_Forest_NonForest,yearly,region_27
2002,623.6800000000001,BA_Forest_NonForest,yearly,region_27
2003,552.8479999999998,BA_Forest_NonForest,yearly,region_27
2004,566.311,BA_Forest_NonForest,yearly,region_27
2005,497.402,BA_Forest_NonForest,yearly,region_27
2006,611.2880000000001,BA_Forest_NonForest,yearly,region_27
2007,597.1020000000003,BA_Forest_NonForest,yearly,region_27
2008,494.3580000000001,BA_Forest_NonForest,yearly,region_27
2009,413.851,BA_Forest_NonForest,yearly,region_27
2010,687.73,BA_Forest_NonForest,yearly,region_27
2011,549.511,BA_Forest_NonForest,yearly,region_27
2012,461.79400000000004,BA_Forest_NonForest,yearly,region_27
2013,676.3999999999997,BA_Forest_NonForest,yearly,region_27
2014,517.6019999999999,BA_Forest_NonForest,yearly,region_27
2015,554.174,BA_Forest_NonForest,yearly,region_27
2016,776.6760000000002,BA_Forest_NonForest,yearly,region_27
2017,548.376,BA_Forest_NonForest,yearly,region_27
2018,698.3849999999999,BA_Forest_NonForest,yearly,region_27
2019,657.0910000000001,BA_Forest_NonForest,yearly,region_27
2020,440.91400000000004,BA_Forest_NonForest,yearly,region_27
2021,432.37200000000007,BA_Forest_NonForest,yearly,region_27
2022,530.6119999999997,BA_Forest_NonForest,yearly,region_27
2023,19.005999999999997,BA_Forest_NonForest,yearly,region_27
