year,sum,variable,timescale,region
2002,12.22096446367844,Cem_Forest_NonForest,yearly,region_15
2003,7.685322164807367,Cem_Forest_NonForest,yearly,region_15
2004,8.434890361845522,Cem_Forest_NonForest,yearly,region_15
2005,9.409463655001296,Cem_Forest_NonForest,yearly,region_15
2006,6.553245884484431,Cem_Forest_NonForest,yearly,region_15
2007,12.457556205043366,Cem_Forest_NonForest,yearly,region_15
2008,3.6018965907991127,Cem_Forest_NonForest,yearly,region_15
2009,4.133035261937601,Cem_Forest_NonForest,yearly,region_15
2010,5.629264947341563,Cem_Forest_NonForest,yearly,region_15
2011,4.113466531079022,Cem_Forest_NonForest,yearly,region_15
2012,6.176805096788202,Cem_Forest_NonForest,yearly,region_15
2013,7.780134643233177,Cem_Forest_NonForest,yearly,region_15
2014,2.3932986306039097,Cem_Forest_NonForest,yearly,region_15
2015,2.2285099278330587,Cem_Forest_NonForest,yearly,region_15
2016,2.954104617908706,Cem_Forest_NonForest,yearly,region_15
2017,10.894177679051072,Cem_Forest_NonForest,yearly,region_15
2018,2.28039106862292,Cem_Forest_NonForest,yearly,region_15
2019,13.7435817865273,Cem_Forest_NonForest,yearly,region_15
2020,8.834664384151043,Cem_Forest_NonForest,yearly,region_15
