year,sum,variable,timescale,region
2002,0.00190966738299865,Cem_Forest_NonForest,seasonal_son,region_24
2003,0.0018778436273475816,Cem_Forest_NonForest,seasonal_son,region_24
2004,0.0005570932699033975,Cem_Forest_NonForest,seasonal_son,region_24
2005,0.002430739202630091,Cem_Forest_NonForest,seasonal_son,region_24
2006,0.0021384553747967293,Cem_Forest_NonForest,seasonal_son,region_24
2007,0.002479614182890723,Cem_Forest_NonForest,seasonal_son,region_24
2008,0.0006035735126884774,Cem_Forest_NonForest,seasonal_son,region_24
2009,0.0016330478011132702,Cem_Forest_NonForest,seasonal_son,region_24
2010,0.00027812330474317706,Cem_Forest_NonForest,seasonal_son,region_24
2011,0.00022130782478829234,Cem_Forest_NonForest,seasonal_son,region_24
2012,0.000296841702662799,Cem_Forest_NonForest,seasonal_son,region_24
2013,0.0017338864872072073,Cem_Forest_NonForest,seasonal_son,region_24
2014,0.0010169422023260212,Cem_Forest_NonForest,seasonal_son,region_24
2015,0.0014322220340332497,Cem_Forest_NonForest,seasonal_son,region_24
2016,0.0003734579782843784,Cem_Forest_NonForest,seasonal_son,region_24
2017,0.0004557006813470659,Cem_Forest_NonForest,seasonal_son,region_24
2018,0.004196947212350385,Cem_Forest_NonForest,seasonal_son,region_24
2019,0.000617024688123695,Cem_Forest_NonForest,seasonal_son,region_24
2020,0.0005010600152029124,Cem_Forest_NonForest,seasonal_son,region_24
