variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SAS,2001,3.342,17.345,42.911,27.557,1.836,0.005,0.0,0.0,0.164,0.93,0.508,0.138,thousand_km2
BA_Total,monthly,SAS,2002,1.046,9.46,34.108,16.946,6.913,0.027,0.0,0.064,0.432,1.372,1.724,0.791,thousand_km2
BA_Total,monthly,SAS,2003,1.815,12.655,99.678,51.102,10.438,0.135,0.001,0.067,0.101,1.708,2.683,0.671,thousand_km2
BA_Total,monthly,SAS,2004,4.058,32.233,219.57,22.033,16.225,0.534,0.002,0.0,0.33,3.21,2.879,0.984,thousand_km2
BA_Total,monthly,SAS,2005,3.718,65.064,51.859,32.897,22.238,0.219,0.001,0.0,0.201,1.961,5.33,0.591,thousand_km2
BA_Total,monthly,SAS,2006,4.501,23.54,97.393,32.168,3.064,0.113,0.055,0.027,0.782,2.695,3.002,0.996,thousand_km2
BA_Total,monthly,SAS,2007,3.076,23.252,176.819,54.793,3.438,0.04,0.0,0.01,0.661,3.41,2.475,0.773,thousand_km2
BA_Total,monthly,SAS,2008,3.535,11.7,77.098,56.103,15.348,0.355,0.119,0.036,0.161,3.94,3.128,0.351,thousand_km2
BA_Total,monthly,SAS,2009,4.469,112.644,147.117,57.931,8.72,0.878,0.079,0.057,0.08,2.413,10.722,0.56,thousand_km2
BA_Total,monthly,SAS,2010,5.441,42.567,217.593,44.331,12.598,0.188,0.044,0.0,0.766,3.801,6.062,1.892,thousand_km2
BA_Total,monthly,SAS,2011,1.242,14.796,124.064,46.871,7.515,0.376,0.084,0.0,0.47,3.413,9.26,0.957,thousand_km2
BA_Total,monthly,SAS,2012,1.713,83.606,150.372,41.23,18.553,0.384,0.001,0.054,0.131,2.452,10.165,2.908,thousand_km2
BA_Total,monthly,SAS,2013,1.877,34.465,79.75,81.627,20.058,0.037,0.028,0.082,0.011,5.054,8.097,1.046,thousand_km2
BA_Total,monthly,SAS,2014,1.359,14.606,115.222,73.15,9.824,0.603,0.0,0.001,0.12,3.172,15.105,0.883,thousand_km2
BA_Total,monthly,SAS,2015,3.728,19.568,146.71,25.728,5.737,0.126,0.0,0.0,0.144,2.008,22.347,1.083,thousand_km2
BA_Total,monthly,SAS,2016,2.858,30.111,70.404,60.202,9.817,0.071,0.0,0.0,0.661,3.599,18.86,0.72,thousand_km2
BA_Total,monthly,SAS,2017,1.44,44.101,88.991,90.461,20.512,0.57,0.0,0.0,0.251,5.886,18.754,0.697,thousand_km2
BA_Total,monthly,SAS,2018,1.725,30.522,120.758,48.32,13.178,0.253,0.052,0.003,0.406,3.824,15.868,2.836,thousand_km2
BA_Total,monthly,SAS,2019,1.449,23.583,76.799,76.121,16.441,1.765,0.0,0.053,0.052,4.506,13.494,2.858,thousand_km2
BA_Total,monthly,SAS,2020,4.846,21.647,119.228,51.711,31.007,0.365,0.201,0.0,0.11,5.488,13.905,2.046,thousand_km2
BA_Total,monthly,SAS,2021,6.997,40.433,189.512,68.006,11.664,0.066,0.131,0.075,0.388,3.953,19.639,3.06,thousand_km2
BA_Total,monthly,SAS,2022,2.831,14.115,118.103,60.999,8.857,0.673,0.0,0.041,1.658,3.554,20.906,1.872,thousand_km2
BA_Total,monthly,SAS,2023,5.063,64.966,52.477,69.725,15.945,1.306,0.199,0.271,0.443,6.058,13.788,2.293,thousand_km2
BA_Total,monthly,SAS,2024,2.164,36.355,,,,,,,,,,,thousand_km2
