fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-07-01,2024-07-01,3.4e-05,-1.8e-05,8.6e-05,0.0,0.194018,6.1e-05,-0.000635,0.000758,0.863449,0.06144,0.849022,0.692533,BA_Forest_NonForest,seasonal_jja,SAH
