variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,NEU,2001,0.67,thousand_km2
BA_Total,seasonal_jja,NEU,2002,0.795,thousand_km2
BA_Total,seasonal_jja,NEU,2003,1.078,thousand_km2
BA_Total,seasonal_jja,NEU,2004,0.445,thousand_km2
BA_Total,seasonal_jja,NEU,2005,0.26,thousand_km2
BA_Total,seasonal_jja,NEU,2006,2.261,thousand_km2
BA_Total,seasonal_jja,NEU,2007,0.016,thousand_km2
BA_Total,seasonal_jja,NEU,2008,0.25,thousand_km2
BA_Total,seasonal_jja,NEU,2009,0.025,thousand_km2
BA_Total,seasonal_jja,NEU,2010,0.152,thousand_km2
BA_Total,seasonal_jja,NEU,2011,1.024,thousand_km2
BA_Total,seasonal_jja,NEU,2012,0.009,thousand_km2
BA_Total,seasonal_jja,NEU,2013,0.299,thousand_km2
BA_Total,seasonal_jja,NEU,2014,0.604,thousand_km2
BA_Total,seasonal_jja,NEU,2015,0.215,thousand_km2
BA_Total,seasonal_jja,NEU,2016,0.004,thousand_km2
BA_Total,seasonal_jja,NEU,2017,0.063,thousand_km2
BA_Total,seasonal_jja,NEU,2018,1.974,thousand_km2
BA_Total,seasonal_jja,NEU,2019,0.103,thousand_km2
BA_Total,seasonal_jja,NEU,2020,0.016,thousand_km2
BA_Total,seasonal_jja,NEU,2021,0.62,thousand_km2
BA_Total,seasonal_jja,NEU,2022,0.256,thousand_km2
BA_Total,seasonal_jja,NEU,2023,0.089,thousand_km2
BA_Total,seasonal_jja,NEU,2024,0.0,thousand_km2
