variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,MDG,2001,0.0,0.0,0.456,5.404,19.986,34.38,17.795,44.538,41.259,34.839,21.322,5.137,thousand_km2
BA_Total,monthly,MDG,2002,0.252,0.0,1.344,12.693,10.661,13.165,19.953,28.581,41.735,23.441,8.186,0.099,thousand_km2
BA_Total,monthly,MDG,2003,0.0,0.0,0.22,4.744,11.786,15.107,26.534,46.269,63.617,82.688,31.097,2.381,thousand_km2
BA_Total,monthly,MDG,2004,0.049,0.0,1.856,10.138,14.911,10.416,19.65,17.944,41.2,21.214,25.32,3.232,thousand_km2
BA_Total,monthly,MDG,2005,0.382,0.175,2.489,21.831,21.798,10.352,23.426,48.161,52.048,59.263,34.901,5.549,thousand_km2
BA_Total,monthly,MDG,2006,0.264,0.001,0.867,2.193,11.867,12.146,14.285,25.336,43.719,59.311,19.283,0.401,thousand_km2
BA_Total,monthly,MDG,2007,0.0,0.0,1.265,3.693,11.85,16.588,30.511,47.744,66.365,70.221,19.219,8.544,thousand_km2
BA_Total,monthly,MDG,2008,0.3,0.0,0.33,7.938,10.369,11.357,19.426,37.188,34.707,42.887,4.213,2.207,thousand_km2
BA_Total,monthly,MDG,2009,0.054,0.261,0.025,6.246,17.824,16.639,22.309,29.225,45.322,47.923,22.916,1.079,thousand_km2
BA_Total,monthly,MDG,2010,0.001,0.0,0.243,5.384,14.21,11.423,22.809,25.595,53.938,37.515,21.952,5.927,thousand_km2
BA_Total,monthly,MDG,2011,0.222,0.0,0.417,2.266,6.479,10.691,17.792,31.735,50.382,47.317,23.484,5.333,thousand_km2
BA_Total,monthly,MDG,2012,0.006,0.0,0.0,2.307,10.621,9.082,21.264,40.935,44.364,56.2,12.487,3.385,thousand_km2
BA_Total,monthly,MDG,2013,0.002,0.0,1.57,11.783,18.403,16.645,14.73,31.149,42.105,32.099,17.143,1.132,thousand_km2
BA_Total,monthly,MDG,2014,0.026,0.0,0.314,6.989,15.744,13.358,13.827,23.163,41.393,29.913,10.022,0.494,thousand_km2
BA_Total,monthly,MDG,2015,0.083,0.0,0.792,5.611,9.271,11.694,16.224,25.178,34.128,30.879,28.118,1.033,thousand_km2
BA_Total,monthly,MDG,2016,0.007,0.0,0.291,28.837,28.357,15.598,20.066,29.98,33.596,49.018,17.183,3.768,thousand_km2
BA_Total,monthly,MDG,2017,2.795,0.009,0.086,4.922,13.283,12.539,22.184,19.439,33.536,30.509,11.13,0.039,thousand_km2
BA_Total,monthly,MDG,2018,0.159,0.0,0.127,2.977,14.339,17.795,16.67,32.415,41.005,17.9,6.271,2.694,thousand_km2
BA_Total,monthly,MDG,2019,0.0,0.04,0.193,6.834,8.206,9.994,24.713,45.505,27.931,29.086,12.175,0.436,thousand_km2
BA_Total,monthly,MDG,2020,0.006,0.151,2.948,12.863,22.069,17.932,19.996,14.813,35.132,22.65,21.98,3.573,thousand_km2
BA_Total,monthly,MDG,2021,0.144,0.031,0.071,1.81,9.029,13.047,13.469,25.489,20.61,31.977,20.658,6.093,thousand_km2
BA_Total,monthly,MDG,2022,0.05,0.0,0.131,3.148,5.252,11.672,11.453,23.877,23.151,43.763,17.713,1.013,thousand_km2
BA_Total,monthly,MDG,2023,0.029,0.0,0.034,5.529,8.471,11.755,18.587,18.042,26.869,36.004,8.522,1.729,thousand_km2
BA_Total,monthly,MDG,2024,0.0,0.0,,,,,,,,,,,thousand_km2
