variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,SEA,2001,21.082,thousand_km2
BA_Forest,yearly_jj,SEA,2002,102.401,thousand_km2
BA_Forest,yearly_jj,SEA,2003,126.237,thousand_km2
BA_Forest,yearly_jj,SEA,2004,88.066,thousand_km2
BA_Forest,yearly_jj,SEA,2005,180.036,thousand_km2
BA_Forest,yearly_jj,SEA,2006,68.82,thousand_km2
BA_Forest,yearly_jj,SEA,2007,222.506,thousand_km2
BA_Forest,yearly_jj,SEA,2008,88.256,thousand_km2
BA_Forest,yearly_jj,SEA,2009,123.622,thousand_km2
BA_Forest,yearly_jj,SEA,2010,116.123,thousand_km2
BA_Forest,yearly_jj,SEA,2011,51.481,thousand_km2
BA_Forest,yearly_jj,SEA,2012,83.464,thousand_km2
BA_Forest,yearly_jj,SEA,2013,102.867,thousand_km2
BA_Forest,yearly_jj,SEA,2014,117.84,thousand_km2
BA_Forest,yearly_jj,SEA,2015,153.769,thousand_km2
BA_Forest,yearly_jj,SEA,2016,153.884,thousand_km2
BA_Forest,yearly_jj,SEA,2017,72.836,thousand_km2
BA_Forest,yearly_jj,SEA,2018,43.151,thousand_km2
BA_Forest,yearly_jj,SEA,2019,72.243,thousand_km2
BA_Forest,yearly_jj,SEA,2020,130.595,thousand_km2
BA_Forest,yearly_jj,SEA,2021,51.379,thousand_km2
BA_Forest,yearly_jj,SEA,2022,23.379,thousand_km2
BA_Forest,yearly_jj,SEA,2023,73.03,thousand_km2
BA_Forest,yearly_jj,SEA,2024,59.497,thousand_km2
