variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,ARP,2002,0.0,0.0,0.0,0.0,0.002,0.023,0.021,0.007,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2003,0.0,0.0,0.0,0.0,0.0,0.014,0.014,0.014,0.006,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2004,0.0,0.0,0.0,0.0,0.0,0.027,0.01,0.007,0.009,0.0,0.004,0.017,thousand_tonnes_C
Cem_Total,monthly,ARP,2005,0.0,0.0,0.0,0.0,0.001,0.058,0.015,0.026,0.005,0.003,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2006,0.0,0.001,0.0,0.0,0.0,0.009,0.017,0.016,0.003,0.0,0.003,0.002,thousand_tonnes_C
Cem_Total,monthly,ARP,2007,0.001,0.0,0.0,0.0,0.0,0.009,0.015,0.009,0.002,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2008,0.0,0.0,0.0,0.0,0.0,0.01,0.006,0.006,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2009,0.0,0.0,0.0,0.0,0.0,0.009,0.006,0.0,0.001,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2010,0.0,0.0,0.0,0.0,0.004,0.009,0.005,0.004,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2011,0.0,0.0,0.0,0.0,0.003,0.009,0.002,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2012,0.0,0.0,0.0,0.0,0.0,0.008,0.003,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2013,0.0,0.0,0.0,0.0,0.007,0.011,0.003,0.0,0.0,0.006,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2014,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.001,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2015,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2016,0.0,0.0,0.0,0.0,0.002,0.005,0.0,0.004,0.001,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,ARP,2020,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.0,0.002,0.0,0.0,0.0,thousand_tonnes_C
