variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,SSA,2002,0.039,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2003,0.009,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2004,0.007,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2005,0.01,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2006,0.015,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2007,0.009,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2008,0.0,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2009,0.0,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2010,0.0,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2011,0.0,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2012,0.0,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2013,0.001,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2014,0.007,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2015,0.002,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2016,0.013,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2017,0.035,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2018,0.002,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2019,0.001,thousand_tonnes_C
Cem_Total,seasonal_mam,SSA,2020,0.019,thousand_tonnes_C
