variable,timescale,region,year,sum,unit
BA_Total,seasonal_mam,ESB,2001,31.884,thousand_km2
BA_Total,seasonal_mam,ESB,2002,72.643,thousand_km2
BA_Total,seasonal_mam,ESB,2003,617.305,thousand_km2
BA_Total,seasonal_mam,ESB,2004,46.775,thousand_km2
BA_Total,seasonal_mam,ESB,2005,66.317,thousand_km2
BA_Total,seasonal_mam,ESB,2006,151.658,thousand_km2
BA_Total,seasonal_mam,ESB,2007,108.84,thousand_km2
BA_Total,seasonal_mam,ESB,2008,375.868,thousand_km2
BA_Total,seasonal_mam,ESB,2009,99.419,thousand_km2
BA_Total,seasonal_mam,ESB,2010,30.932,thousand_km2
BA_Total,seasonal_mam,ESB,2011,207.348,thousand_km2
BA_Total,seasonal_mam,ESB,2012,199.359,thousand_km2
BA_Total,seasonal_mam,ESB,2013,89.186,thousand_km2
BA_Total,seasonal_mam,ESB,2014,464.355,thousand_km2
BA_Total,seasonal_mam,ESB,2015,279.227,thousand_km2
BA_Total,seasonal_mam,ESB,2016,153.579,thousand_km2
BA_Total,seasonal_mam,ESB,2017,170.019,thousand_km2
BA_Total,seasonal_mam,ESB,2018,186.076,thousand_km2
BA_Total,seasonal_mam,ESB,2019,90.356,thousand_km2
BA_Total,seasonal_mam,ESB,2020,126.785,thousand_km2
BA_Total,seasonal_mam,ESB,2021,62.414,thousand_km2
BA_Total,seasonal_mam,ESB,2022,121.688,thousand_km2
BA_Total,seasonal_mam,ESB,2023,188.731,thousand_km2
BA_Total,seasonal_mam,ESB,2024,0.0,thousand_km2
