variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_son,NCA,2002,0.003,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2003,0.338,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2004,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2005,0.006,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2006,0.003,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2007,0.073,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2008,0.002,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2009,0.008,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2010,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2011,0.001,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2012,0.005,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2013,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2014,0.002,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2015,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2016,0.003,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2017,0.011,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2018,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2019,0.006,thousand_tonnes_C
Cem_Forest,seasonal_son,NCA,2020,0.072,thousand_tonnes_C
