variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,SAS,2001,0.562,4.762,23.262,17.049,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.026,thousand_km2
BA_Forest,monthly,SAS,2002,0.395,4.898,21.052,10.736,0.627,0.0,0.0,0.019,0.0,0.0,0.037,0.097,thousand_km2
BA_Forest,monthly,SAS,2003,0.349,1.895,38.986,31.109,0.866,0.029,0.0,0.004,0.0,0.003,0.024,0.046,thousand_km2
BA_Forest,monthly,SAS,2004,0.727,8.654,123.983,10.904,2.215,0.0,0.0,0.0,0.0,0.0,0.012,0.045,thousand_km2
BA_Forest,monthly,SAS,2005,0.819,40.765,34.494,21.172,1.344,0.09,0.0,0.0,0.0,0.0,0.014,0.09,thousand_km2
BA_Forest,monthly,SAS,2006,2.695,8.336,54.614,23.604,0.403,0.002,0.0,0.0,0.0,0.034,0.045,0.06,thousand_km2
BA_Forest,monthly,SAS,2007,0.533,8.109,114.793,32.288,0.938,0.001,0.0,0.0,0.004,0.0,0.011,0.033,thousand_km2
BA_Forest,monthly,SAS,2008,0.527,1.165,30.421,19.417,2.901,0.0,0.0,0.0,0.0,0.001,0.003,0.026,thousand_km2
BA_Forest,monthly,SAS,2009,0.733,40.466,60.463,18.73,0.325,0.055,0.0,0.0,0.0,0.001,0.151,0.052,thousand_km2
BA_Forest,monthly,SAS,2010,0.705,7.123,104.2,14.413,0.635,0.014,0.0,0.0,0.0,0.0,0.007,0.005,thousand_km2
BA_Forest,monthly,SAS,2011,0.162,2.106,45.708,8.961,0.205,0.0,0.0,0.0,0.0,0.003,0.066,0.075,thousand_km2
BA_Forest,monthly,SAS,2012,0.135,21.042,58.063,5.573,1.53,0.004,0.0,0.033,0.004,0.0,0.008,0.09,thousand_km2
BA_Forest,monthly,SAS,2013,0.858,20.199,49.409,48.668,1.202,0.002,0.0,0.0,0.0,0.0,0.001,0.072,thousand_km2
BA_Forest,monthly,SAS,2014,0.233,5.005,74.785,43.166,2.337,0.018,0.0,0.0,0.0,0.006,0.037,0.065,thousand_km2
BA_Forest,monthly,SAS,2015,1.652,10.073,107.277,11.946,0.441,0.0,0.0,0.0,0.0,0.005,0.048,0.017,thousand_km2
BA_Forest,monthly,SAS,2016,0.164,6.223,24.472,24.393,0.248,0.0,0.0,0.0,0.0,0.014,0.002,0.032,thousand_km2
BA_Forest,monthly,SAS,2017,0.206,7.457,27.291,20.236,0.094,0.0,0.0,0.0,0.0,0.001,0.002,0.0,thousand_km2
BA_Forest,monthly,SAS,2018,0.245,3.301,25.127,6.999,0.089,0.001,0.0,0.0,0.0,0.009,0.328,0.369,thousand_km2
BA_Forest,monthly,SAS,2019,0.241,5.552,31.744,21.988,3.137,0.025,0.0,0.0,0.0,0.132,0.326,0.074,thousand_km2
BA_Forest,monthly,SAS,2020,0.102,3.313,61.412,19.478,0.89,0.0,0.0,0.0,0.001,0.008,0.047,0.026,thousand_km2
BA_Forest,monthly,SAS,2021,0.522,9.111,90.153,16.508,1.229,0.0,0.0,0.0,0.004,0.04,0.082,0.017,thousand_km2
BA_Forest,monthly,SAS,2022,0.272,1.121,45.488,3.039,0.292,0.002,0.0,0.0,0.001,0.009,0.038,0.011,thousand_km2
BA_Forest,monthly,SAS,2023,0.325,9.433,24.281,40.094,4.372,0.052,0.0,0.004,0.001,0.008,0.048,0.006,thousand_km2
BA_Forest,monthly,SAS,2024,0.202,3.333,,,,,,,,,,,thousand_km2
