variable,timescale,region,year,sum,unit
BA_Total,yearly,RFE,2001,81.64,thousand_km2
BA_Total,yearly,RFE,2002,86.743,thousand_km2
BA_Total,yearly,RFE,2003,173.864,thousand_km2
BA_Total,yearly,RFE,2004,39.19,thousand_km2
BA_Total,yearly,RFE,2005,97.86,thousand_km2
BA_Total,yearly,RFE,2006,40.312,thousand_km2
BA_Total,yearly,RFE,2007,64.649,thousand_km2
BA_Total,yearly,RFE,2008,192.781,thousand_km2
BA_Total,yearly,RFE,2009,129.316,thousand_km2
BA_Total,yearly,RFE,2010,100.372,thousand_km2
BA_Total,yearly,RFE,2011,87.791,thousand_km2
BA_Total,yearly,RFE,2012,214.555,thousand_km2
BA_Total,yearly,RFE,2013,46.349,thousand_km2
BA_Total,yearly,RFE,2014,100.617,thousand_km2
BA_Total,yearly,RFE,2015,62.321,thousand_km2
BA_Total,yearly,RFE,2016,72.007,thousand_km2
BA_Total,yearly,RFE,2017,68.187,thousand_km2
BA_Total,yearly,RFE,2018,92.399,thousand_km2
BA_Total,yearly,RFE,2019,100.987,thousand_km2
BA_Total,yearly,RFE,2020,88.116,thousand_km2
BA_Total,yearly,RFE,2021,120.584,thousand_km2
BA_Total,yearly,RFE,2022,72.384,thousand_km2
BA_Total,yearly,RFE,2023,121.945,thousand_km2
BA_Total,yearly,RFE,2024,0.0,thousand_km2
