variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,seasonal_son,NEU,2002,2020,mann_kendall_slope,-0.000183,thousand_tonnes_C/year
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_slope,-0.000241,thousand_tonnes_C/year
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_slope_lower,-0.000394,thousand_tonnes_C/year
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_slope_upper,-8.9e-05,thousand_tonnes_C/year
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_pvalue_slope,0.001919,1
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_intercept,0.003598,thousand_tonnes_C
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_intercept_lower,0.001993,thousand_tonnes_C
Cem_Total,seasonal_son,NEU,2002,2020,theil_sen_intercept_upper,0.005204,thousand_tonnes_C
Cem_Total,seasonal_son,NEU,2002,2020,residual_standard_deviation,0.031197,thousand_tonnes_C
