variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,CAU,2001,0.0,thousand_km2
BA_Total,seasonal_djf,CAU,2002,419.719,thousand_km2
BA_Total,seasonal_djf,CAU,2003,174.299,thousand_km2
BA_Total,seasonal_djf,CAU,2004,37.144,thousand_km2
BA_Total,seasonal_djf,CAU,2005,116.097,thousand_km2
BA_Total,seasonal_djf,CAU,2006,14.336,thousand_km2
BA_Total,seasonal_djf,CAU,2007,117.208,thousand_km2
BA_Total,seasonal_djf,CAU,2008,151.64,thousand_km2
BA_Total,seasonal_djf,CAU,2009,15.29,thousand_km2
BA_Total,seasonal_djf,CAU,2010,35.51,thousand_km2
BA_Total,seasonal_djf,CAU,2011,38.472,thousand_km2
BA_Total,seasonal_djf,CAU,2012,221.295,thousand_km2
BA_Total,seasonal_djf,CAU,2013,128.758,thousand_km2
BA_Total,seasonal_djf,CAU,2014,36.859,thousand_km2
BA_Total,seasonal_djf,CAU,2015,69.658,thousand_km2
BA_Total,seasonal_djf,CAU,2016,49.763,thousand_km2
BA_Total,seasonal_djf,CAU,2017,31.12,thousand_km2
BA_Total,seasonal_djf,CAU,2018,163.087,thousand_km2
BA_Total,seasonal_djf,CAU,2019,232.406,thousand_km2
BA_Total,seasonal_djf,CAU,2020,61.936,thousand_km2
BA_Total,seasonal_djf,CAU,2021,5.488,thousand_km2
BA_Total,seasonal_djf,CAU,2022,85.599,thousand_km2
BA_Total,seasonal_djf,CAU,2023,28.406,thousand_km2
BA_Total,seasonal_djf,CAU,2024,173.791,thousand_km2
