variable,timescale,region,year,sum,unit
Cem_Total,yearly,ENA,2002,1.792,thousand_tonnes_C
Cem_Total,yearly,ENA,2003,2.221,thousand_tonnes_C
Cem_Total,yearly,ENA,2004,3.669,thousand_tonnes_C
Cem_Total,yearly,ENA,2005,4.855,thousand_tonnes_C
Cem_Total,yearly,ENA,2006,4.344,thousand_tonnes_C
Cem_Total,yearly,ENA,2007,9.853,thousand_tonnes_C
Cem_Total,yearly,ENA,2008,3.91,thousand_tonnes_C
Cem_Total,yearly,ENA,2009,3.09,thousand_tonnes_C
Cem_Total,yearly,ENA,2010,6.045,thousand_tonnes_C
Cem_Total,yearly,ENA,2011,6.76,thousand_tonnes_C
Cem_Total,yearly,ENA,2012,4.152,thousand_tonnes_C
Cem_Total,yearly,ENA,2013,3.394,thousand_tonnes_C
Cem_Total,yearly,ENA,2014,2.364,thousand_tonnes_C
Cem_Total,yearly,ENA,2015,2.924,thousand_tonnes_C
Cem_Total,yearly,ENA,2016,2.813,thousand_tonnes_C
Cem_Total,yearly,ENA,2017,5.343,thousand_tonnes_C
Cem_Total,yearly,ENA,2018,4.824,thousand_tonnes_C
Cem_Total,yearly,ENA,2019,2.827,thousand_tonnes_C
Cem_Total,yearly,ENA,2020,3.489,thousand_tonnes_C
