variable,timescale,region,year,sum,unit
Cem_Total,seasonal_djf,ESAF,2002,0.0,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2003,0.83,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2004,0.683,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2005,0.399,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2006,0.627,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2007,0.668,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2008,0.291,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2009,0.382,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2010,0.571,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2011,0.311,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2012,0.548,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2013,0.191,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2014,0.408,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2015,0.501,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2016,0.601,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2017,0.178,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2018,0.547,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2019,0.682,thousand_tonnes_C
Cem_Total,seasonal_djf,ESAF,2020,0.336,thousand_tonnes_C
