variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SSA,2001,17.917,3.257,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,1.925,thousand_km2
BA_Total,monthly,SSA,2002,2.827,2.627,0.195,0.249,0.001,0.0,0.0,0.0,0.0,0.0,0.527,0.976,thousand_km2
BA_Total,monthly,SSA,2003,3.793,4.703,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,1.369,thousand_km2
BA_Total,monthly,SSA,2004,0.706,0.281,0.205,0.01,0.0,0.0,0.0,0.0,0.011,0.017,0.156,0.076,thousand_km2
BA_Total,monthly,SSA,2005,0.866,1.103,0.084,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.009,thousand_km2
BA_Total,monthly,SSA,2006,0.158,0.165,0.181,0.063,0.0,0.0,0.0,0.0,0.041,0.006,0.014,0.032,thousand_km2
BA_Total,monthly,SSA,2007,0.347,0.187,0.071,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,thousand_km2
BA_Total,monthly,SSA,2008,0.247,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772,0.016,thousand_km2
BA_Total,monthly,SSA,2009,0.031,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.253,0.0,thousand_km2
BA_Total,monthly,SSA,2010,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,SSA,2011,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.013,0.033,0.094,0.084,1.074,thousand_km2
BA_Total,monthly,SSA,2012,0.266,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.108,0.052,thousand_km2
BA_Total,monthly,SSA,2013,0.113,0.008,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.606,thousand_km2
BA_Total,monthly,SSA,2014,0.191,0.092,0.176,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.756,0.44,thousand_km2
BA_Total,monthly,SSA,2015,1.081,0.092,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,thousand_km2
BA_Total,monthly,SSA,2016,0.187,0.649,0.003,0.092,0.447,0.081,0.0,0.0,0.0,0.0,0.044,6.935,thousand_km2
BA_Total,monthly,SSA,2017,2.254,0.508,0.349,0.17,0.119,0.0,0.0,0.0,0.046,0.0,0.267,0.147,thousand_km2
BA_Total,monthly,SSA,2018,0.771,0.68,0.039,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.472,thousand_km2
BA_Total,monthly,SSA,2019,0.062,1.539,0.058,0.0,0.0,0.0,0.005,0.047,0.019,0.039,0.161,0.292,thousand_km2
BA_Total,monthly,SSA,2020,0.627,0.668,0.163,0.057,0.0,0.0,0.0,0.0,0.0,0.138,0.35,0.195,thousand_km2
BA_Total,monthly,SSA,2021,0.047,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.083,thousand_km2
BA_Total,monthly,SSA,2022,3.997,0.041,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.59,thousand_km2
BA_Total,monthly,SSA,2023,0.379,0.408,0.069,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.437,thousand_km2
BA_Total,monthly,SSA,2024,0.012,0.201,,,,,,,,,,,thousand_km2
