variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NCA,2001,0.687,0.276,0.888,5.627,14.22,1.879,1.691,0.089,0.231,0.921,0.146,0.242,thousand_km2
BA_Total,monthly,NCA,2002,0.389,0.947,1.559,3.847,15.964,5.377,4.201,1.395,0.53,0.067,1.177,0.555,thousand_km2
BA_Total,monthly,NCA,2003,0.38,0.457,1.331,3.777,15.816,7.883,5.204,0.357,0.272,6.242,1.368,0.899,thousand_km2
BA_Total,monthly,NCA,2004,2.55,0.862,0.597,2.558,9.026,3.344,3.225,1.265,0.38,0.585,0.826,2.383,thousand_km2
BA_Total,monthly,NCA,2005,2.107,1.016,2.686,9.533,27.522,12.422,5.336,1.154,0.467,1.074,1.359,1.093,thousand_km2
BA_Total,monthly,NCA,2006,1.949,2.343,2.413,6.144,16.538,4.17,5.015,0.696,0.468,0.252,0.498,0.612,thousand_km2
BA_Total,monthly,NCA,2007,0.589,1.795,0.776,2.501,18.719,4.371,2.222,0.489,0.12,7.81,0.339,1.495,thousand_km2
BA_Total,monthly,NCA,2008,1.387,3.079,7.139,8.985,22.755,8.546,5.214,0.07,0.336,0.861,0.483,1.402,thousand_km2
BA_Total,monthly,NCA,2009,1.903,1.97,2.648,7.153,12.803,6.012,2.061,2.139,1.815,0.406,0.19,0.766,thousand_km2
BA_Total,monthly,NCA,2010,0.742,0.648,1.327,1.155,6.451,5.35,3.768,0.727,0.344,0.501,0.959,1.335,thousand_km2
BA_Total,monthly,NCA,2011,2.298,3.32,5.112,44.907,47.291,29.88,4.168,1.849,1.79,0.656,0.297,2.233,thousand_km2
BA_Total,monthly,NCA,2012,0.567,0.964,1.12,9.057,22.808,11.064,3.519,0.862,0.332,0.735,0.191,0.465,thousand_km2
BA_Total,monthly,NCA,2013,0.792,0.72,4.818,5.943,15.311,8.425,3.259,0.373,0.612,0.227,0.088,0.893,thousand_km2
BA_Total,monthly,NCA,2014,1.143,0.73,0.307,2.526,4.126,4.927,1.051,0.071,0.142,0.449,0.462,0.616,thousand_km2
BA_Total,monthly,NCA,2015,0.707,1.336,0.35,1.267,4.789,2.681,1.226,0.76,0.458,0.627,0.486,0.576,thousand_km2
BA_Total,monthly,NCA,2016,2.707,2.085,1.464,4.626,11.873,5.134,3.417,0.533,0.37,0.278,0.781,0.828,thousand_km2
BA_Total,monthly,NCA,2017,3.782,1.076,2.593,9.437,15.308,16.253,2.857,0.218,1.323,0.321,0.613,2.156,thousand_km2
BA_Total,monthly,NCA,2018,1.073,1.504,1.536,8.918,14.968,7.151,1.288,0.74,0.396,0.269,1.96,0.354,thousand_km2
BA_Total,monthly,NCA,2019,2.081,0.609,0.873,5.596,18.19,6.484,3.989,1.06,0.438,2.171,0.421,1.122,thousand_km2
BA_Total,monthly,NCA,2020,2.213,1.284,1.15,2.782,9.397,9.586,4.117,3.678,1.558,1.491,0.289,1.486,thousand_km2
BA_Total,monthly,NCA,2021,2.656,0.692,4.97,11.09,11.053,13.16,1.816,0.879,0.258,0.632,0.193,1.066,thousand_km2
BA_Total,monthly,NCA,2022,1.435,2.327,4.759,5.856,17.73,5.229,1.413,0.245,2.024,0.375,0.505,1.242,thousand_km2
BA_Total,monthly,NCA,2023,1.849,2.068,2.053,5.56,13.498,8.706,4.614,1.974,0.307,0.515,0.616,0.378,thousand_km2
BA_Total,monthly,NCA,2024,0.75,0.556,,,,,,,,,,,thousand_km2
