variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Forest,yearly,WAF,2002,2020,mann_kendall_slope,0.017526,thousand_tonnes_C/year
Cem_Forest,yearly,WAF,2002,2020,theil_sen_slope,0.006764,thousand_tonnes_C/year
Cem_Forest,yearly,WAF,2002,2020,theil_sen_slope_lower,-0.119928,thousand_tonnes_C/year
Cem_Forest,yearly,WAF,2002,2020,theil_sen_slope_upper,0.133456,thousand_tonnes_C/year
Cem_Forest,yearly,WAF,2002,2020,theil_sen_pvalue_slope,0.916663,1
Cem_Forest,yearly,WAF,2002,2020,theil_sen_intercept,2.272828,thousand_tonnes_C
Cem_Forest,yearly,WAF,2002,2020,theil_sen_intercept_lower,0.938047,thousand_tonnes_C
Cem_Forest,yearly,WAF,2002,2020,theil_sen_intercept_upper,3.607608,thousand_tonnes_C
Cem_Forest,yearly,WAF,2002,2020,residual_standard_deviation,1.732858,thousand_tonnes_C
