variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,SEA,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,SEA,2002,72.997,thousand_km2
BA_Forest,seasonal_djf,SEA,2003,40.037,thousand_km2
BA_Forest,seasonal_djf,SEA,2004,17.692,thousand_km2
BA_Forest,seasonal_djf,SEA,2005,76.49,thousand_km2
BA_Forest,seasonal_djf,SEA,2006,37.04,thousand_km2
BA_Forest,seasonal_djf,SEA,2007,92.465,thousand_km2
BA_Forest,seasonal_djf,SEA,2008,45.979,thousand_km2
BA_Forest,seasonal_djf,SEA,2009,87.886,thousand_km2
BA_Forest,seasonal_djf,SEA,2010,25.984,thousand_km2
BA_Forest,seasonal_djf,SEA,2011,32.087,thousand_km2
BA_Forest,seasonal_djf,SEA,2012,34.22,thousand_km2
BA_Forest,seasonal_djf,SEA,2013,50.465,thousand_km2
BA_Forest,seasonal_djf,SEA,2014,53.488,thousand_km2
BA_Forest,seasonal_djf,SEA,2015,68.969,thousand_km2
BA_Forest,seasonal_djf,SEA,2016,45.523,thousand_km2
BA_Forest,seasonal_djf,SEA,2017,36.216,thousand_km2
BA_Forest,seasonal_djf,SEA,2018,17.317,thousand_km2
BA_Forest,seasonal_djf,SEA,2019,29.355,thousand_km2
BA_Forest,seasonal_djf,SEA,2020,37.191,thousand_km2
BA_Forest,seasonal_djf,SEA,2021,21.526,thousand_km2
BA_Forest,seasonal_djf,SEA,2022,12.735,thousand_km2
BA_Forest,seasonal_djf,SEA,2023,30.9,thousand_km2
BA_Forest,seasonal_djf,SEA,2024,28.776,thousand_km2
