variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,EAU,2001,5.697,3.081,2.703,1.475,1.563,1.294,0.899,9.063,10.504,31.801,22.984,37.004,thousand_km2
BA_Total,monthly,EAU,2002,17.269,2.311,1.09,0.825,0.976,1.912,1.711,4.178,5.137,28.668,16.226,18.409,thousand_km2
BA_Total,monthly,EAU,2003,9.121,0.517,0.368,0.299,0.454,0.146,1.14,0.98,8.399,6.309,6.723,2.835,thousand_km2
BA_Total,monthly,EAU,2004,0.809,0.612,1.753,0.976,1.584,0.953,0.607,3.023,7.258,33.244,13.383,3.048,thousand_km2
BA_Total,monthly,EAU,2005,2.446,2.271,2.323,1.07,3.357,0.08,1.839,2.071,5.339,8.183,7.032,14.554,thousand_km2
BA_Total,monthly,EAU,2006,3.547,1.291,2.599,2.856,2.584,0.871,0.854,1.713,4.022,2.744,25.391,6.558,thousand_km2
BA_Total,monthly,EAU,2007,3.459,0.598,0.913,0.287,0.204,0.215,0.861,1.436,2.725,3.642,1.436,1.429,thousand_km2
BA_Total,monthly,EAU,2008,0.33,0.517,0.613,0.43,0.303,0.905,0.454,1.665,3.608,16.639,15.876,8.806,thousand_km2
BA_Total,monthly,EAU,2009,1.701,1.18,1.16,0.96,0.646,0.682,1.486,5.203,23.228,21.507,44.944,21.576,thousand_km2
BA_Total,monthly,EAU,2010,8.337,0.073,0.381,0.447,0.731,0.471,0.727,2.178,2.962,2.285,0.572,1.032,thousand_km2
BA_Total,monthly,EAU,2011,2.198,3.408,4.905,4.145,2.583,1.214,2.063,11.873,53.81,58.564,36.821,28.38,thousand_km2
BA_Total,monthly,EAU,2012,14.844,1.859,1.802,2.688,1.475,0.904,1.964,4.328,13.76,33.634,44.36,40.846,thousand_km2
BA_Total,monthly,EAU,2013,18.441,3.092,1.547,2.341,0.35,0.334,0.718,3.451,10.767,18.772,15.578,15.929,thousand_km2
BA_Total,monthly,EAU,2014,17.453,1.296,1.117,1.322,0.716,0.182,1.337,2.276,2.563,7.803,9.341,2.389,thousand_km2
BA_Total,monthly,EAU,2015,0.56,1.242,2.909,1.527,0.57,1.235,0.676,2.6,6.059,5.302,7.242,4.832,thousand_km2
BA_Total,monthly,EAU,2016,2.436,2.67,2.921,2.348,2.076,0.329,0.66,1.084,4.814,5.711,8.726,4.541,thousand_km2
BA_Total,monthly,EAU,2017,2.078,5.834,7.783,5.133,4.333,0.53,0.365,4.366,10.951,4.739,2.603,4.032,thousand_km2
BA_Total,monthly,EAU,2018,4.86,1.924,1.124,1.259,0.696,0.151,1.832,3.493,2.698,4.612,23.579,7.757,thousand_km2
BA_Total,monthly,EAU,2019,4.125,7.82,1.498,0.272,0.212,0.219,0.33,3.43,11.729,9.016,64.318,67.923,thousand_km2
BA_Total,monthly,EAU,2020,10.396,0.77,0.241,0.577,0.44,0.338,0.181,1.212,4.101,6.242,12.069,3.025,thousand_km2
BA_Total,monthly,EAU,2021,0.985,2.47,3.678,2.14,4.815,0.363,0.517,0.964,4.319,11.54,3.328,1.127,thousand_km2
BA_Total,monthly,EAU,2022,1.013,2.437,5.973,3.998,0.222,0.147,0.31,2.891,2.798,2.137,3.83,3.118,thousand_km2
BA_Total,monthly,EAU,2023,1.342,3.548,5.259,4.381,4.121,1.823,1.249,2.802,14.164,24.455,12.708,23.101,thousand_km2
BA_Total,monthly,EAU,2024,2.61,1.057,,,,,,,,,,,thousand_km2
