variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_son,SAM,2002,29.559,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2003,18.843,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2004,47.539,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2005,30.896,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2006,18.723,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2007,62.149,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2008,13.46,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2009,4.556,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2010,68.035,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2011,14.607,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2012,18.562,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2013,5.106,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2014,6.851,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2015,14.229,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2016,14.159,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2017,53.819,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2018,9.662,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2019,47.158,thousand_tonnes_C
Cem_Forest,seasonal_son,SAM,2020,77.684,thousand_tonnes_C
