variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,NES,2001,0.053,0.087,0.013,0.005,0.016,0.288,1.241,10.547,10.815,3.884,1.115,0.668,thousand_km2
BA_Forest,monthly,NES,2002,0.001,0.014,0.006,0.003,0.048,0.508,2.154,17.214,28.453,17.292,10.105,3.605,thousand_km2
BA_Forest,monthly,NES,2003,0.45,0.161,0.05,0.033,0.044,0.23,1.099,4.19,17.87,13.983,8.0,6.526,thousand_km2
BA_Forest,monthly,NES,2004,0.011,0.009,0.019,0.002,0.065,0.211,1.013,4.817,18.855,8.246,10.69,5.596,thousand_km2
BA_Forest,monthly,NES,2005,0.251,0.077,0.014,0.017,0.014,0.098,0.958,7.703,20.765,26.801,15.619,0.962,thousand_km2
BA_Forest,monthly,NES,2006,0.169,0.343,0.047,0.0,0.016,0.146,0.389,2.505,7.661,2.842,2.78,2.237,thousand_km2
BA_Forest,monthly,NES,2007,0.325,0.057,0.078,0.014,0.061,0.356,2.413,38.571,55.976,27.757,13.155,0.546,thousand_km2
BA_Forest,monthly,NES,2008,0.144,0.076,0.03,0.003,0.013,0.076,0.306,2.203,5.96,11.413,7.324,2.818,thousand_km2
BA_Forest,monthly,NES,2009,0.282,0.044,0.119,0.002,0.018,0.068,0.415,1.591,4.895,2.823,7.151,5.815,thousand_km2
BA_Forest,monthly,NES,2010,0.192,0.063,0.019,0.01,0.101,0.71,3.616,25.722,67.845,15.312,1.156,0.261,thousand_km2
BA_Forest,monthly,NES,2011,0.024,0.031,0.065,0.007,0.025,0.16,0.831,6.066,17.78,2.678,1.862,4.003,thousand_km2
BA_Forest,monthly,NES,2012,0.137,0.034,0.05,0.057,0.036,0.115,3.145,25.849,32.97,16.78,5.014,0.443,thousand_km2
BA_Forest,monthly,NES,2013,0.435,0.212,0.25,0.027,0.17,0.074,0.356,4.229,13.098,5.506,0.56,1.476,thousand_km2
BA_Forest,monthly,NES,2014,0.05,0.042,0.077,0.009,0.035,0.122,1.276,8.816,9.28,9.676,2.176,1.241,thousand_km2
BA_Forest,monthly,NES,2015,0.222,0.099,0.043,0.015,0.208,0.174,1.034,7.203,19.468,26.073,12.41,19.492,thousand_km2
BA_Forest,monthly,NES,2016,0.314,0.1,0.041,0.018,0.069,0.184,2.971,9.677,12.712,8.112,3.337,0.415,thousand_km2
BA_Forest,monthly,NES,2017,0.066,0.013,0.02,0.009,0.032,0.088,0.897,9.341,47.208,20.579,4.94,6.032,thousand_km2
BA_Forest,monthly,NES,2018,0.045,0.138,0.041,0.009,0.043,0.057,1.253,6.641,8.688,4.399,1.48,0.074,thousand_km2
BA_Forest,monthly,NES,2019,0.121,0.201,0.208,0.011,0.078,0.182,0.93,8.967,23.886,8.079,4.915,0.712,thousand_km2
BA_Forest,monthly,NES,2020,0.229,0.126,0.047,0.019,0.094,0.086,0.325,3.269,20.184,15.192,0.165,0.159,thousand_km2
BA_Forest,monthly,NES,2021,0.108,0.104,0.25,0.097,0.285,0.435,1.594,9.032,32.917,16.583,0.394,0.166,thousand_km2
BA_Forest,monthly,NES,2022,0.087,0.164,0.091,0.184,0.257,0.45,0.978,7.022,12.481,15.303,0.384,0.389,thousand_km2
BA_Forest,monthly,NES,2023,0.195,0.167,0.092,0.124,0.299,0.532,1.724,2.382,11.337,14.321,6.135,1.851,thousand_km2
BA_Forest,monthly,NES,2024,0.273,0.143,,,,,,,,,,,thousand_km2
