variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NWN,2001,0.139,0.0,0.0,0.439,0.388,0.789,1.058,1.368,0.924,0.365,0.0,0.0,thousand_km2
BA_Total,monthly,NWN,2002,0.0,0.0,0.0,0.397,6.899,22.552,12.569,18.075,0.13,0.233,0.753,0.0,thousand_km2
BA_Total,monthly,NWN,2003,0.035,0.0,0.37,0.426,0.541,3.267,8.307,18.228,3.142,0.947,0.203,0.031,thousand_km2
BA_Total,monthly,NWN,2004,0.0,0.0,0.963,0.578,0.349,54.935,74.835,63.059,4.044,0.095,0.27,0.0,thousand_km2
BA_Total,monthly,NWN,2005,0.058,0.756,0.174,0.038,1.111,15.188,22.207,45.549,1.973,0.05,0.193,0.063,thousand_km2
BA_Total,monthly,NWN,2006,0.238,0.007,0.704,0.52,0.087,31.09,26.099,2.95,0.788,0.175,0.013,0.038,thousand_km2
BA_Total,monthly,NWN,2007,0.0,0.0,0.236,0.0,0.449,10.367,16.676,2.15,4.978,0.223,0.0,0.01,thousand_km2
BA_Total,monthly,NWN,2008,0.0,0.141,0.284,0.374,0.747,9.154,22.437,7.592,0.873,0.497,0.004,0.0,thousand_km2
BA_Total,monthly,NWN,2009,0.0,0.0,0.118,1.022,0.455,3.839,24.584,20.585,0.975,0.175,0.196,0.0,thousand_km2
BA_Total,monthly,NWN,2010,0.0,0.372,0.287,0.17,1.23,29.656,29.286,17.894,1.377,0.267,0.001,0.0,thousand_km2
BA_Total,monthly,NWN,2011,0.0,0.0,0.22,0.893,9.037,23.89,7.477,0.846,1.595,0.526,0.07,0.205,thousand_km2
BA_Total,monthly,NWN,2012,0.0,0.035,0.111,0.394,0.721,6.186,27.491,6.774,5.86,0.121,0.0,0.0,thousand_km2
BA_Total,monthly,NWN,2013,0.0,0.0,0.113,0.588,2.438,4.392,23.63,19.719,3.741,0.468,0.024,0.0,thousand_km2
BA_Total,monthly,NWN,2014,0.026,0.0,0.006,0.627,2.225,8.797,74.506,50.535,2.38,0.156,0.003,0.013,thousand_km2
BA_Total,monthly,NWN,2015,0.0,0.0,0.55,0.43,7.025,83.827,84.314,7.279,0.187,0.046,0.019,0.041,thousand_km2
BA_Total,monthly,NWN,2016,0.0,0.003,0.81,0.773,17.781,4.417,17.406,1.688,0.13,0.068,0.526,0.127,thousand_km2
BA_Total,monthly,NWN,2017,0.032,0.0,0.051,0.115,1.032,4.02,39.353,59.878,6.778,0.539,0.274,0.24,thousand_km2
BA_Total,monthly,NWN,2018,0.0,0.0,0.0,0.881,1.351,2.851,5.234,45.893,1.293,0.73,0.219,0.0,thousand_km2
BA_Total,monthly,NWN,2019,0.0,0.0,0.507,0.022,17.068,17.707,32.508,5.546,2.531,0.352,0.101,0.026,thousand_km2
BA_Total,monthly,NWN,2020,0.017,0.0,0.0,0.003,0.256,0.715,0.174,0.332,1.442,0.027,1.112,0.356,thousand_km2
BA_Total,monthly,NWN,2021,0.0,0.022,0.257,0.764,0.512,2.528,35.682,21.956,0.354,0.522,0.002,0.0,thousand_km2
BA_Total,monthly,NWN,2022,0.0,0.0,0.0,0.063,0.642,21.26,31.498,11.776,5.085,3.031,0.297,0.0,thousand_km2
BA_Total,monthly,NWN,2023,0.0,0.0,0.0,2.586,51.695,54.853,87.555,118.056,70.269,2.23,0.208,0.046,thousand_km2
BA_Total,monthly,NWN,2024,0.087,0.0,,,,,,,,,,,thousand_km2
