variable,timescale,region,year,sum,unit
BA_Total,seasonal_son,NWN,2001,1.289,thousand_km2
BA_Total,seasonal_son,NWN,2002,1.116,thousand_km2
BA_Total,seasonal_son,NWN,2003,4.292,thousand_km2
BA_Total,seasonal_son,NWN,2004,4.409,thousand_km2
BA_Total,seasonal_son,NWN,2005,2.216,thousand_km2
BA_Total,seasonal_son,NWN,2006,0.976,thousand_km2
BA_Total,seasonal_son,NWN,2007,5.201,thousand_km2
BA_Total,seasonal_son,NWN,2008,1.374,thousand_km2
BA_Total,seasonal_son,NWN,2009,1.346,thousand_km2
BA_Total,seasonal_son,NWN,2010,1.645,thousand_km2
BA_Total,seasonal_son,NWN,2011,2.191,thousand_km2
BA_Total,seasonal_son,NWN,2012,5.981,thousand_km2
BA_Total,seasonal_son,NWN,2013,4.233,thousand_km2
BA_Total,seasonal_son,NWN,2014,2.539,thousand_km2
BA_Total,seasonal_son,NWN,2015,0.252,thousand_km2
BA_Total,seasonal_son,NWN,2016,0.724,thousand_km2
BA_Total,seasonal_son,NWN,2017,7.591,thousand_km2
BA_Total,seasonal_son,NWN,2018,2.242,thousand_km2
BA_Total,seasonal_son,NWN,2019,2.984,thousand_km2
BA_Total,seasonal_son,NWN,2020,2.581,thousand_km2
BA_Total,seasonal_son,NWN,2021,0.878,thousand_km2
BA_Total,seasonal_son,NWN,2022,8.413,thousand_km2
BA_Total,seasonal_son,NWN,2023,72.707,thousand_km2
BA_Total,seasonal_son,NWN,2024,0.0,thousand_km2
