variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NEU,2001,0.0,0.0,0.061,0.078,0.123,0.063,0.253,0.354,0.021,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2002,0.0,0.0,1.019,0.916,0.049,0.008,0.167,0.62,1.082,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2003,0.0,0.412,0.28,4.661,0.031,0.014,0.633,0.431,0.025,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2004,0.0,0.0,0.304,1.327,0.039,0.0,0.207,0.238,0.032,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2005,0.0,0.0,0.001,1.374,0.0,0.007,0.126,0.127,0.036,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2006,0.0,0.0,0.128,5.424,0.344,0.121,1.367,0.773,0.125,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2007,0.0,0.0,2.525,0.523,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2008,0.0,0.0,0.099,3.082,0.041,0.113,0.127,0.01,0.001,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2009,0.0,0.0,0.067,1.437,0.006,0.0,0.025,0.0,0.013,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2010,0.0,0.0,0.124,1.294,0.149,0.006,0.017,0.129,0.007,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2011,0.0,0.0,0.001,1.5,0.385,0.124,0.791,0.109,0.031,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2012,0.0,0.0,0.283,0.382,0.0,0.0,0.009,0.0,0.002,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2013,0.0,0.0,0.0,1.732,0.014,0.126,0.084,0.089,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2014,0.0,0.0,0.157,1.552,0.003,0.0,0.071,0.533,0.0,0.001,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2015,0.0,0.023,0.453,0.545,0.005,0.002,0.132,0.081,0.005,0.001,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2016,0.0,0.0,0.14,0.314,0.031,0.001,0.003,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2017,0.0,0.0,0.0,0.123,0.321,0.03,0.005,0.028,0.008,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2018,0.0,0.0,0.0,1.757,0.078,0.127,1.452,0.395,0.081,0.002,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2019,0.0,0.0,0.111,1.126,0.23,0.01,0.075,0.018,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2020,0.0,0.0,0.145,0.135,0.064,0.0,0.006,0.01,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2021,0.0,0.0,0.056,0.116,0.0,0.034,0.557,0.029,0.004,0.006,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2022,0.0,0.0,0.247,0.009,0.0,0.01,0.151,0.095,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2023,0.0,0.0,0.033,0.486,0.035,0.013,0.076,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Total,monthly,NEU,2024,0.0,0.0,,,,,,,,,,,thousand_km2
