variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_mam,SAS,2002,7.509,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2003,15.465,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2004,32.918,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2005,9.639,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2006,14.563,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2007,27.764,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2008,8.236,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2009,15.652,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2010,24.848,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2011,8.253,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2012,11.618,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2013,17.12,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2014,20.657,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2015,19.286,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2016,7.902,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2017,8.253,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2018,5.24,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2019,8.715,thousand_tonnes_C
Cem_Forest,seasonal_mam,SAS,2020,15.682,thousand_tonnes_C
