fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-04-01,2024-04-01,0.35928,0.073577,0.644983,0.361623,0.013712,8.035146,4.200259,11.870033,4e-05,5.720872,0.900793,0.991911,BA_Total,seasonal_mam,NES
